Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2021 Gdynia R32,L vs Falkowska,1.10,0.47,33.9,2.1,0.0%,45.8%,0.0%,22.7%,23.8%,33.3%
2020 US Open R128,W vs Kiick,1.03,1.45,49.0,4.9,13.2%,73.7%,5.9%,61.8%,48.6%,41.2%
2020 Australian Open R128,L vs Rodionova,0.93,0.85,61.3,26.2,1.9%,48.1%,2.1%,55.3%,41.5%,46.9%
2018 US Open R128,L vs Lapko,0.94,0.64,46.3,2.3,0.0%,38.5%,0.0%,47.8%,35.3%,43.3%
2018 San Jose R32,L vs Azarenka,0.96,0.91,86.9,6.0,0.0%,52.5%,0.0%,58.3%,39.7%,45.5%
2018 Wimbledon R128,L vs Safarova,0.92,0.60,46.3,2.2,2.9%,58.8%,6.7%,63.3%,24.1%,26.9%
2018 Eastbourne R32,L vs Kvitova,1.05,0.70,55.5,2.2,3.0%,54.5%,3.2%,54.8%,29.6%,30.8%
2018 Eastbourne R64,W vs Cornet,0.99,1.21,69.1,4.8,0.0%,62.2%,2.3%,54.5%,45.5%,57.9%
2018 Roland Garros R128,L vs Vekic,0.93,0.78,56.6,2.0,2.8%,47.2%,0.0%,42.9%,53.8%,37.5%
2018 Nurnberg R32,L vs Watson,0.94,0.93,98.5,3.7,6.5%,58.1%,5.0%,45.0%,43.9%,51.9%
2018 Istanbul R32,W vs Oz,1.05,1.26,54.3,4.7,3.8%,55.8%,4.1%,61.2%,52.9%,45.8%
2018 Fed Cup RR,L vs Bouchard,1.04,0.74,58.1,2.3,0.0%,56.0%,0.0%,44.0%,36.7%,34.6%
2018 Charleston R64,L vs Cornet,0.91,0.50,33.8,2.1,3.6%,35.7%,0.0%,55.6%,41.7%,17.4%
2018 Miami R128,L vs Van Uytvanck,0.95,0.86,69.2,36.3,1.9%,46.2%,4.1%,57.1%,44.1%,43.1%
2018 Indian Wells 125K F,L vs Errani,0.83,0.68,43.6,3.5,6.7%,56.7%,3.6%,42.9%,41.2%,40.6%
2018 Indian Wells 125K SF,W vs Tomljanovic,1.09,1.23,67.5,2.4,0.0%,56.8%,12.5%,67.5%,50.0%,35.3%
2018 Indian Wells 125K QF,W vs Wickmayer,0.92,1.65,48.5,2.0,4.2%,66.7%,9.5%,71.4%,54.8%,57.1%
2018 Indian Wells 125K R16,W vs Hogenkamp,1.18,3.03,33.2,2.0,0.0%,86.4%,0.0%,73.7%,50.0%,50.0%
2018 Indian Wells 125K R32,W vs Rodina,1.14,1.18,77.6,19.6,3.6%,61.8%,5.9%,47.1%,53.5%,40.0%
2018 Doha R64,L vs Suarez Navarro,0.99,0.81,68.5,6.0,2.3%,53.5%,2.8%,41.7%,42.9%,42.2%
2021 (1 matches),,1.10,0.47,33.9,2.1,0.0%,45.8%,0.0%,22.7%,23.8%,33.3%
2020 (2 matches),,0.97,1.04,56.2,8.3,6.7%,58.9%,3.7%,58.0%,44.4%,44.6%
2018 (21 matches),,1.00,0.95,62.8,3.0,2.0%,55.5%,3.2%,54.6%,43.0%,42.3%
2017 (25 matches),,0.98,0.96,58.9,3.1,3.5%,53.4%,3.0%,55.4%,43.1%,46.0%
2016 (32 matches),,1.00,1.00,62.9,3.1,2.9%,56.5%,2.7%,54.0%,46.2%,43.1%
Career (126 matches),,1.00,0.97,61.5,3.0,2.2%,54.9%,2.3%,54.1%,44.0%,44.2%
