Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,13,Hard,24,11,13,45.8%,8,4,4,50.0%,2006,2022,R32,16,0.96,1.9%,6.9%,64.2%,63.4%,41.7%,55.6%,42.5%,52.7%,42.6%
Roland Garros,12,Clay,19,7,12,36.8%,1,0,1,0.0%,2007,2021,R32,15,0.91,2.6%,5.4%,61.9%,61.5%,38.8%,52.8%,42.9%,54.8%,54.4%
Wimbledon,13,Grass,24,11,13,45.8%,7,1,6,14.3%,2005,2021,R32,19,0.88,3.2%,5.6%,62.7%,64.8%,39.2%,55.3%,39.2%,50.3%,43.9%
US Open,13,Hard,29,16,13,55.2%,6,4,2,66.7%,2005,2020,QF,19,1.03,2.9%,5.3%,63.5%,63.3%,44.4%,56.4%,45.0%,52.7%,49.7%
Olympics,2,,2,0,2,0.0%,0,0,0,-,2008,2012,R64,1,0.91,3.1%,4.2%,71.9%,59.4%,40.7%,54.2%,41.9%,36.4%,60.0%
Fed Cup,10,,21,11,10,52.4%,7,5,2,71.4%,2005,2018,,4,1.03,2.0%,10.2%,59.3%,68.5%,44.0%,58.5%,42.7%,63.3%,44.4%
Monterrey,3,Hard,8,5,3,62.5%,2,1,1,50.0%,2015,2024,R16,5,1.11,2.2%,9.1%,58.6%,69.5%,50.3%,61.5%,42.6%,60.0%,46.8%
Warsaw,4,Hard,9,5,4,55.6%,2,0,2,0.0%,2007,2023,R16,6,0.89,3.7%,5.2%,60.2%,61.1%,47.2%,55.6%,39.5%,54.9%,52.9%
Budapest,4,Clay,9,5,4,55.6%,0,0,0,-,2009,2023,QF,8,1.04,1.4%,6.1%,60.2%,60.1%,41.0%,52.5%,49.5%,57.3%,55.4%
Strasbourg,4,Clay,7,3,4,42.9%,1,1,0,100.0%,2008,2020,R16,7,1.06,2.7%,5.4%,60.3%,65.9%,51.3%,60.1%,42.4%,54.7%,36.2%
Istanbul,6,Clay,14,7,7,50.0%,2,1,1,50.0%,2005,2020,QF,9,1.00,2.2%,6.3%,66.3%,59.1%,48.3%,55.5%,44.3%,60.0%,46.5%
Cincinnati,8,Hard,17,9,8,52.9%,5,0,5,0.0%,2009,2020,R32,13,0.94,3.7%,8.3%,61.1%,63.6%,42.1%,55.2%,42.2%,59.8%,39.5%
