Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
02-Jan-2023,W40 Nonthaburi,Hard,F,320,278,(8) Bondarenko d. Valeria Savinykh [RUS],6-2 6-3,,,,,,,,
29-Aug-2022,W25 Leiria,Hard,F,546,198,(3) Natalija Stevanovic [SRB] d. (Q) Bondarenko,2-6 6-4 6-4,,,,,,,,
26-Feb-2018,Indian Wells 125K,Hard,F,84,125,(Q) Sara Errani [ITA] d. (4) Bondarenko,6-4 6-2,0.82,5.2%,6.9%,58.6%,70.6%,20.8%,10/15,1:20
25-Sep-2017,Tashkent,Hard,F,133,52,Bondarenko d. (2) Timea Babos [HUN],6-4 6-4,1.26,6.3%,6.3%,65.6%,71.4%,50.0%,5/7,1:26
20-Oct-2014,Macon GA 50K,Hard,F,275,117,(Q) Bondarenko d. (4) Grace Min [USA],6-4 7-5,,,,,,,,
29-Sep-2014,Monterrey 25K,Hard,F,398,262,(SE) Bondarenko d. Ana Vrljic [CRO],6-1 7-5,,,,,,,,
15-Nov-2010,Bratislava 25K,Hard,F,114,104,(4) Bondarenko d. (2) Evgeniya Rodina [RUS],7-6(3) 6-2,,,,,,,,
09-Jun-2008,Birmingham,Grass,F,69,85,(12) Bondarenko d. Yanina Wickmayer [BEL],7-6(7) 3-6 7-6(4),1.02,4.4%,4.4%,69.3%,69.6%,42.9%,3/8,
11-Dec-2006,Dubai 75K,Hard,F,118,309,(6) Bondarenko d. Ekaterina Dzehalevich [BLR],6-1 6-3,,,,,,,,
19-Apr-2004,Bari 25K,Clay,F,,158,(4) Alona Bondarenko [UKR] d. (Q) Bondarenko,2-6 6-2 6-4,,,,,,,,
