Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,13,Hard,48,36,12,75.0%,2,0,2,0.0%,1993,2006,W,2,1.12,2.2%,5.6%,62.2%,67.9%,44.1%,58.9%,46.0%,50.0%,54.5%
Roland Garros,15,Clay,58,44,14,75.9%,5,3,2,60.0%,1990,2005,W,10,1.20,2.1%,3.6%,65.6%,64.3%,46.8%,58.3%,49.9%,58.3%,49.3%
Wimbledon,10,Grass,31,21,10,67.7%,5,1,4,20.0%,1995,2005,QF,10,1.19,4.2%,2.9%,69.7%,72.7%,51.7%,66.4%,39.9%,67.3%,38.2%
US Open,15,Hard,58,43,15,74.1%,17,10,7,58.8%,1990,2006,F,18,1.30,5.9%,2.3%,67.2%,70.4%,54.4%,65.1%,45.3%,61.5%,48.1%
Olympics,2,,6,4,2,66.7%,1,1,0,100.0%,1992,2004,QF,0,,,,,,,,,,
Fed Cup,9,,26,16,10,61.5%,6,4,2,66.7%,1991,2005,,0,,,,,,,,,,
Rome,12,Clay,34,23,11,67.6%,9,4,5,44.4%,1992,2005,W,0,,,,,,,,,,
San Diego,10,Hard,31,22,9,71.0%,9,4,5,44.4%,1993,2006,W,3,1.14,3.0%,4.0%,69.3%,68.1%,45.9%,61.3%,44.1%,38.5%,64.7%
Paris,10,Carpet,28,19,9,67.9%,3,2,1,66.7%,1993,2006,W,4,1.13,6.6%,0.8%,65.6%,66.5%,56.2%,62.9%,41.9%,52.6%,35.3%
Amelia Island,9,Clay,32,24,8,75.0%,7,4,3,57.1%,1994,2005,W,0,,,,,,,,,,
Filderstadt,7,Hard,24,18,6,75.0%,7,6,1,85.7%,1993,2004,W,0,,,,,,,,,,
Berlin,7,Clay,16,9,7,56.3%,4,1,3,25.0%,1994,2005,F,0,,,,,,,,,,
