Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,310,209,101,67.4%,421-220,65.7%,3253-2389,57.7%,34-26,56.7%,33,-,-,5.6%,2.3%,66.5%,69.3%,52.0%,63.5%,43.2%,53.0%,1.18
Clay,241,164,77,68.0%,340-171,66.5%,2611-1845,58.6%,21-24,46.7%,10,-,-,2.1%,3.6%,65.6%,64.3%,46.8%,58.3%,49.9%,54.1%,1.20
Grass,40,27,13,67.5%,58-28,67.4%,447-341,56.7%,2-5,28.6%,10,-,-,4.2%,2.9%,69.7%,72.7%,51.7%,66.4%,39.9%,52.8%,1.19
Carpet,116,78,38,67.2%,159-89,64.1%,1220-975,55.6%,17-8,68.0%,8,-,-,5.1%,1.2%,68.3%,65.0%,55.9%,62.1%,44.6%,52.9%,1.18
Grand Slams,192,142,50,74.0%,286-114,71.5%,2085-1370,60.3%,13-15,46.4%,40,-,-,4.3%,2.9%,67.3%,69.5%,51.3%,63.6%,44.9%,54.0%,1.23
Premiers,119,69,50,58.0%,148-105,58.5%,1258-1055,54.4%,13-14,48.1%,16,-,-,4.9%,1.9%,66.7%,65.8%,50.7%,60.7%,42.3%,51.3%,1.08
Internationals,29,17,12,58.6%,40-27,59.7%,333-288,53.6%,2-4,33.3%,0,,,,,,,,,,,
Finals,41,18,23,43.9%,35-45,43.8%,339-358,48.6%,5-6,45.5%,5,-,-,3.4%,2.5%,66.8%,56.7%,47.2%,53.5%,39.4%,45.9%,0.85
Semi-finals,61,41,20,67.2%,84-50,62.7%,651-518,55.7%,6-3,66.7%,5,-,-,5.2%,2.4%,65.9%,77.8%,54.5%,69.8%,43.1%,55.8%,1.43
Quarter-finals,104,60,44,57.7%,126-95,57.0%,1041-924,53.0%,12-11,52.2%,6,-,-,4.7%,2.7%,67.3%,66.3%,51.7%,61.6%,40.8%,51.2%,1.06
vs Righties,552,354,198,64.1%,729-438,62.5%,5818-4565,56.0%,60-51,54.1%,50,-,-,5.0%,2.4%,67.1%,68.0%,50.8%,62.4%,43.2%,52.5%,1.15
vs Lefties,58,44,14,75.9%,87-33,72.5%,629-429,59.5%,8-7,53.3%,10,-,-,3.6%,2.3%,68.2%,71.2%,55.4%,66.2%,46.4%,56.2%,1.37
vs Top 10,144,55,89,38.2%,115-189,37.8%,1226-1473,45.4%,13-21,38.2%,19,-,-,4.3%,1.9%,66.4%,65.5%,51.0%,60.6%,41.3%,50.6%,1.05
