Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2005 WTA Championships F,L vs Mauresmo,0.0%,-,11.0%,63.0%,13.4%,18.5%,100.0%,18.7%,21.3%,1.1%,60.0%,58,46
2005 Moscow F,W vs Schiavone,5.6%,66.7%,20.7%,62.5%,18.2%,20.8%,0.0%,13.0%,18.8%,0.0%,-,60,65
2005 US Open F,L vs Clijsters,0.0%,-,12.5%,58.3%,10.8%,8.0%,0.0%,7.6%,12.5%,0.0%,-,19,-16
2005 US Open SF,W vs Dementieva,1.3%,100.0%,4.4%,28.6%,22.5%,31.4%,0.0%,7.8%,15.4%,1.2%,0.0%,10,12
2005 San Diego F,W vs Sugiyama,1.7%,100.0%,13.0%,61.5%,32.3%,38.9%,0.0%,9.7%,14.6%,0.6%,0.0%,162,151
2005 Wimbledon QF,L vs Williams,1.4%,0.0%,7.3%,60.0%,35.0%,50.0%,0.0%,15.3%,24.1%,1.3%,50.0%,65,55
2005 Roland Garros F,L vs Henin,0.0%,-,11.0%,40.0%,5.3%,6.7%,0.0%,16.7%,35.0%,0.8%,0.0%,56,50
2005 Roland Garros SF,W vs Likhovtseva,2.8%,100.0%,13.3%,90.9%,33.3%,50.0%,0.0%,29.2%,46.2%,3.6%,50.0%,111,117
2000 Roland Garros F,W vs Martinez,0.0%,-,23.3%,74.3%,10.3%,9.8%,0.0%,14.3%,38.9%,0.6%,50.0%,21,13
2000 Roland Garros SF,W vs Hingis,0.0%,-,13.6%,88.0%,12.7%,19.2%,0.0%,12.3%,19.2%,0.0%,-,28,23
2000 Roland Garros QF,W vs Seles,0.0%,-,7.1%,83.3%,27.9%,28.6%,30.0%,28.6%,38.9%,0.0%,-,28,30
2000 Hilton Head F,W vs Sanchez Vicario,0.0%,-,19.3%,75.0%,33.9%,50.0%,0.0%,18.6%,34.8%,0.0%,-,102,86
2000 Indian Wells SF,L vs Hingis,0.0%,-,8.9%,77.8%,13.9%,20.0%,0.0%,23.0%,37.5%,0.0%,-,74,26
1999 Rome F,L vs Williams,0.0%,-,3.7%,75.0%,29.2%,22.2%,0.0%,15.4%,31.6%,0.0%,-,105,17
1999 Australian Open QF,L vs Hingis,1.6%,0.0%,15.8%,54.5%,23.4%,42.9%,0.0%,15.8%,19.4%,0.0%,-,21,12
1998 Moscow F,W vs Seles,0.0%,-,5.5%,87.5%,34.6%,60.0%,50.0%,13.2%,35.7%,0.6%,0.0%,93,54
1997 WTA Tour Championships F,L vs Novotna,10.7%,62.5%,21.5%,63.4%,22.6%,43.5%,0.0%,10.8%,17.6%,0.9%,50.0%,3,-2
1997 Roland Garros R128,W vs Panova,1.3%,100.0%,6.4%,81.8%,17.2%,20.7%,0.0%,15.9%,33.3%,1.1%,33.3%,77,69
1997 Rome F,W vs Martinez,1.9%,0.0%,19.6%,65.0%,20.0%,20.0%,33.3%,12.5%,43.8%,1.3%,33.3%,75,29
1997 Australian Open F,L vs Hingis,0.0%,-,9.2%,66.7%,13.0%,11.1%,0.0%,10.3%,15.0%,0.6%,0.0%,18,-6
Career (29 matches),,1.0%,61.1%,11.4%,68.5%,17.0%,22.7%,25.0%,14.0%,24.0%,0.7%,35.4%,29,16
