Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
07-Nov-2005,Tour Championships,Hard,F,5,4,(4) Amelie Mauresmo [FRA] d. (5) Pierce,5-7 7-6(3) 6-4,1.07,3.9%,0.0%,67.0%,66.7%,52.9%,5/9,
10-Oct-2005,Moscow,Carpet,F,7,22,(3) Pierce d. Francesca Schiavone [ITA],6-4 6-3,1.22,5.3%,3.5%,64.9%,56.8%,75.0%,4/6,
29-Aug-2005,US Open,Hard,F,12,4,(4) Kim Clijsters [BEL] d. (12) Pierce,6-3 6-1,0.65,2.0%,2.0%,67.3%,51.5%,37.5%,6/11,
01-Aug-2005,San Diego,Hard,F,14,38,(6) Pierce d. Ai Sugiyama [JPN],6-0 6-3,,,,,,,,
23-May-2005,Roland Garros,Clay,F,23,12,(10) Justine Henin [BEL] d. (21) Pierce,6-1 6-1,0.52,1.9%,9.4%,62.3%,45.5%,25.0%,3/8,
29-May-2000,Roland Garros,Clay,F,7,5,(6) Pierce d. (5) Conchita Martinez [ESP],6-2 7-5,,,,,,,,
17-Apr-2000,Hilton Head,Clay,F,4,10,(1) Pierce d. (4) Arantxa Sanchez Vicario [ESP],6-1 6-0,,,,,,,,
13-Jan-1997,Australian Open,Hard,F,22,4,(4) Martina Hingis [SUI] d. Pierce,6-2 6-2,,,,,,,,
16-Jan-1995,Australian Open,Hard,F,5,2,(4) Pierce d. (1) Arantxa Sanchez Vicario [ESP],6-3 6-2,,,,,,,,
23-May-1994,Roland Garros,Clay,F,12,2,(2) Arantxa Sanchez Vicario [ESP] d. (12) Pierce,6-4 6-4,,,,,,,,
