Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,1,Hard,2,1,1,50.0%,1,1,0,100.0%,2026,2026,Q2,2,0.84,1.4%,4.2%,66.9%,62.1%,40.4%,54.9%,38.0%,33.3%,41.7%
Roland Garros,1,Clay,2,1,1,50.0%,0,0,0,-,2025,2025,Q2,2,0.93,0.0%,3.2%,52.8%,56.1%,40.7%,48.8%,47.6%,52.6%,47.1%
Wimbledon,1,Grass,4,3,1,75.0%,3,2,1,66.7%,2025,2025,R128,4,1.13,6.6%,4.2%,64.2%,71.2%,51.7%,64.2%,40.4%,62.5%,36.6%
US Open,1,Hard,1,0,1,0.0%,0,0,0,-,2025,2025,Q1,1,0.91,1.2%,3.6%,53.0%,70.5%,46.2%,59.0%,37.4%,33.3%,22.2%
Montreal,2,Hard,2,0,2,0.0%,0,0,0,-,2018,2025,R128,2,0.78,4.7%,6.1%,56.1%,69.9%,44.6%,58.8%,31.9%,57.9%,30.0%
Toronto,2,Hard,2,0,2,0.0%,1,0,1,0.0%,2017,2024,Q1,2,0.78,4.8%,10.6%,49.5%,66.7%,35.8%,51.1%,38.3%,56.0%,46.2%
Newport Beach,2,Hard,2,0,2,0.0%,1,0,1,0.0%,2018,2019,Q1,2,0.86,1.1%,9.0%,57.1%,63.0%,35.8%,51.3%,41.7%,57.7%,50.0%
Quebec City,2,Hard,2,0,2,0.0%,0,0,0,-,2017,2018,Q1,2,0.74,2.7%,6.8%,55.8%,65.9%,27.7%,49.0%,38.0%,50.0%,50.0%
