Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Wimbledon R128,L vs Sabalenka,0.90,0.57,45.5,2.1,3.6%,46.4%,23.1%,69.2%,37.5%,14.8%
2024 W75+H Granby R16,W vs Boulais,1.00,1.65,45.3,2.0,0.0%,60.0%,0.0%,73.9%,61.5%,48.0%
2019 W25 Jackson MS R32,L vs Lee,1.01,0.69,50.1,2.5,7.1%,50.0%,0.0%,36.0%,34.4%,43.3%
2019 W15 Cancun SF,L vs Gonzalez,0.88,0.86,66.8,4.0,4.0%,52.0%,0.0%,56.3%,35.6%,54.5%
2019 W15 Cancun QF,W vs Berankova,1.17,1.22,64.0,11.3,0.0%,59.6%,0.0%,51.1%,51.1%,41.5%
2019 W15 Cancun R16,W vs Ganga,1.10,1.51,49.5,3.7,3.0%,51.5%,3.2%,54.8%,61.5%,66.7%
2019 W15 Cancun R32,W vs Garcia Mendez,1.01,1.39,46.4,2.1,0.0%,72.2%,0.0%,50.0%,59.0%,47.4%
2017 Gatineau $25K R16,L vs Sekulic,0.93,0.86,74.4,2.7,3.3%,54.1%,3.5%,56.1%,45.1%,37.8%
2017 Gatineau $25K R32,W vs Craciun,1.09,1.69,43.2,2.1,4.0%,56.0%,4.5%,77.3%,43.3%,62.1%
2016 Evansville IN $10K R16,L vs Imanishi,0.97,0.62,40.1,2.3,0.0%,31.0%,3.6%,50.0%,32.0%,45.5%
2016 El Paso TX $25K R16,L vs Marand,0.93,0.57,39.2,2.0,0.0%,45.8%,0.0%,30.4%,42.9%,32.0%
2016 El Paso TX $25K R32,W vs Schmidt,1.13,1.75,40.7,2.2,0.0%,57.7%,0.0%,73.9%,53.8%,54.2%
2016 Rancho Santa Fe CA $25K R32,L vs Muhammad,0.97,0.67,42.3,2.1,2.4%,52.4%,2.6%,38.5%,37.5%,38.1%
2025 (1 matches),,0.90,0.57,45.5,2.1,3.6%,46.4%,23.1%,69.2%,37.5%,14.8%
2024 (1 matches),,1.00,1.65,45.3,2.0,0.0%,60.0%,0.0%,73.9%,61.5%,48.0%
2019 (5 matches),,1.02,1.09,56.8,3.4,2.6%,57.2%,0.5%,50.8%,47.6%,49.7%
2017 (2 matches),,0.99,1.08,64.1,2.4,3.5%,54.7%,3.8%,62.0%,44.4%,47.3%
2016 (4 matches),,1.00,0.80,40.7,2.1,0.8%,47.1%,1.8%,46.9%,41.7%,42.4%
Career (13 matches),,1.00,0.99,52.7,2.5,2.2%,53.5%,2.8%,54.2%,45.7%,45.1%
