Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
1979 Rome SF,L vs Gerulaitis,78.7%,52.9%,3.7%,3/1,2.64,73.3%,79.4%,46.3%,2.9%,2.62,68.6%,86.1%,64.5%,5.6%,2.73,90.0%
Career (1 matches),,78.7%,52.9%,3.7%,75.0%,2.64,73.3%,79.4%,46.3%,2.9%,2.62,68.6%,86.1%,64.5%,5.6%,2.73,90.0%
