Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
1984,6,1,5,16.7%,5-10,33.3%,60-75,44.4%,0-0,-,0,,,,,,,,,,,,R16 (Houston WCT)
1983,26,16,10,61.5%,31-26,54.4%,259-238,52.1%,3-2,60.0%,0,,,,,,,,,,,,SF (2x)
1982,44,26,18,59.1%,52-37,58.4%,427-374,53.3%,6-4,60.0%,0,,,,,,,,,,,,F (Forest Hills WCT)
1981,58,41,17,70.7%,88-41,68.2%,637-474,57.3%,4-6,40.0%,0,,,,,,,,,,,,W (2x)
1980,70,49,21,70.0%,96-55,63.6%,747-557,57.3%,9-3,75.0%,0,,,,,,,,,,,,W (2x)
1979,91,66,25,72.5%,136-69,66.3%,1019-784,56.5%,10-5,66.7%,0,,,,,,,,,,,,W (Forest Hills WCT)
1978,112,81,31,72.3%,161-71,69.4%,1200-860,58.3%,17-16,51.5%,0,,,,,,,,,,,,W (4x)
1977,103,77,26,74.8%,157-70,69.2%,1176-881,57.2%,15-10,60.0%,0,,,,,,,,,,,,W (3x)
1976,111,83,28,74.8%,172-84,67.2%,1322-1017,56.5%,22-17,56.4%,0,,,,,,,,,,,,W (4x)
1975,78,53,25,67.9%,116-56,67.4%,876-668,56.7%,3-9,25.0%,0,,,,,,,,,,,,W (2x)
1974,92,62,30,67.4%,133-78,63.0%,1056-844,55.6%,12-9,57.1%,0,,,,,,,,,,,,W (Hamburg)
1973,67,48,19,71.6%,93-46,66.9%,709-533,57.1%,11-8,57.9%,0,,,,,,,,,,,,W (5x)
1972,18,8,10,44.4%,17-20,45.9%,163-176,48.1%,5-2,71.4%,0,,,,,,,,,,,,F (Tulsa)
1971,16,11,5,68.8%,21-11,65.6%,157-122,56.3%,0-0,-,0,,,,,,,,,,,,QF (3x)
1970,3,2,1,66.7%,4-2,66.7%,40-32,55.6%,0-0,-,0,,,,,,,,,,,,R16 (St. Petersburg)
Career,895,624,271,69.7%,1282-676,65.5%,9848-7635,56.3%,117-91,56.3%,0,,,,,,,,,,,,
