Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,94,61,33,64.9%,126-77,62.1%,1023-813,55.7%,13-8,61.9%,0,,,,,,,,,,,
Clay,199,120,79,60.3%,261-179,59.3%,2171-1853,54.0%,21-14,60.0%,2,37.5%,17.6%,2.0%,2.0%,61.4%,48.4%,38.5%,44.6%,39.4%,41.7%,0.71
Finals,18,16,2,88.9%,32-8,80.0%,225-143,61.1%,3-1,75.0%,0,,,,,,,,,,,
Semi-finals,24,18,6,75.0%,39-15,72.2%,283-210,57.4%,4-0,100.0%,0,,,,,,,,,,,
Quarter-finals,43,24,19,55.8%,52-46,53.1%,455-432,51.3%,3-3,50.0%,0,,,,,,,,,,,
vs Righties,161,85,76,52.8%,190-166,53.4%,1701-1604,51.5%,20-15,57.1%,2,37.5%,17.6%,2.0%,2.0%,61.4%,48.4%,38.5%,44.6%,39.4%,41.7%,0.71
vs Lefties,22,13,9,59.1%,28-20,58.3%,238-222,51.7%,6-2,75.0%,0,,,,,,,,,,,
