Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W25 Cordenons R16,W vs Dentoni,1.21,2.38,35.3,2.1,-,76.0%,-,70.0%,60.0%,44.4%
2019 W15 Bucharest R16,W vs Vasilescu,1.07,1.91,35.5,2.1,-,58.3%,-,68.0%,68.0%,63.2%
2019 W15 Bucharest R32,W vs Bertoldo,0.97,1.29,48.6,2.2,-,46.9%,-,58.1%,56.4%,71.9%
2019 W25 Namangan R32,L vs Bhosale,0.95,0.74,57.0,2.3,3.0%,54.5%,0.0%,34.5%,43.8%,41.4%
2019 W25 Andijan R32,L vs Pribylova,0.98,0.65,45.9,2.9,0.0%,44.8%,0.0%,37.0%,21.9%,58.6%
2019 W25 Tunis R32,L vs Mironova,0.92,0.77,53.5,2.5,0.0%,45.7%,0.0%,37.5%,45.7%,51.5%
2019 W25 Trnava R32,L vs Zavatska,0.97,0.69,53.9,2.1,0.0%,44.4%,0.0%,52.0%,32.4%,41.9%
2019 W25 Trnava R16,L vs Radanovic,1.00,0.87,82.4,13.5,2.0%,53.1%,0.0%,69.6%,32.7%,35.6%
2019 W25 Kazan R32,L vs Gracheva,0.91,0.83,58.1,2.2,2.4%,53.7%,0.0%,40.0%,54.5%,41.9%
2017 Sofia $25K R16,L vs Tomova,0.89,0.76,58.6,2.1,3.3%,46.7%,0.0%,39.3%,52.8%,44.4%
2017 Sofia $25K R32,W vs Remondina,1.13,2.11,36.8,2.0,9.1%,68.2%,4.8%,76.2%,44.0%,60.9%
2017 Mamaia $25K R32,W vs Craciun,1.15,1.24,60.8,4.0,3.2%,58.7%,0.0%,50.0%,50.0%,48.5%
2017 Arad $15K R32,W vs Kiszner Luca,1.10,2.57,33.6,2.1,4.5%,72.7%,5.3%,73.7%,55.6%,70.6%
2017 Targu Jiu $15K R16,L vs Bilardo,1.07,0.85,59.4,2.2,0.0%,54.1%,1.7%,41.7%,48.1%,34.6%
2017 Targu Jiu $15K R32,W vs Duca,1.23,1.75,33.9,2.0,4.8%,52.4%,0.0%,50.0%,76.9%,60.9%
2017 Focsani $15K R32,L vs Dascalu,0.93,0.60,37.2,2.0,0.0%,26.1%,0.0%,36.4%,53.6%,34.6%
2017 Curtea de Arges $15K R16,L vs Rosca,0.87,0.74,51.1,3.3,0.0%,62.2%,0.0%,30.0%,48.6%,39.4%
2017 Antalya $15K R32,W vs Pirok,1.00,1.25,56.7,2.9,0.0%,59.4%,0.0%,45.2%,61.8%,56.3%
2016 Hammamet $10K QF,L vs Hobgarski,0.97,0.84,61.1,8.4,4.9%,51.2%,2.6%,36.8%,45.5%,51.9%
2016 Chisinau $10K QF,W vs Sosnovschi,1.06,1.17,62.6,2.4,1.8%,64.9%,0.0%,52.8%,41.8%,49.1%
2019 (9 matches),,0.99,0.96,55.2,2.5,1.0%,52.5%,0.0%,51.6%,44.4%,49.1%
2017 (9 matches),,1.04,1.09,51.0,2.4,2.3%,55.9%,1.0%,47.1%,53.7%,47.3%
2016 (8 matches),,1.02,1.04,59.9,2.9,1.2%,54.2%,1.3%,49.5%,45.4%,52.3%
2015 (1 matches),,0.91,0.75,57.4,3.0,2.9%,42.9%,2.9%,61.8%,48.6%,30.3%
Career (27 matches),,1.01,1.02,55.6,2.6,1.6%,53.8%,0.9%,49.8%,47.8%,48.9%
