Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,5,1,4,20.0%,3-7,30.0%,43-59,42.2%,2-1,66.7%,0,,,,,,,,,,,,R16 (W35 Terrassa)
2023,34,19,15,55.9%,44-34,56.4%,401-353,53.2%,6-6,50.0%,0,,,,,,,,,,,,W (W25 Varna)
2022,37,17,20,45.9%,35-42,45.5%,337-359,48.4%,3-4,42.9%,2,37.5%,17.6%,2.0%,2.0%,61.4%,48.4%,38.5%,44.6%,39.4%,41.7%,0.71,SF (W25 Brasov)
2021,41,29,12,70.7%,62-28,68.9%,459-343,57.2%,6-2,75.0%,0,,,,,,,,,,,,W (3x)
2020,8,6,2,75.0%,12-5,70.6%,90-55,62.1%,0-0,-,0,,,,,,,,,,,,W (W15 Monastir)
2019,37,18,19,48.6%,40-42,48.8%,388-367,51.4%,3-3,50.0%,0,,,,,,,,,,,,W (W15 Monastir)
2018,46,39,7,84.8%,80-23,77.7%,572-366,61.0%,8-3,72.7%,0,,,,,,,,,,,,W (6x)
2017,43,28,15,65.1%,60-36,62.5%,465-389,54.4%,5-0,100.0%,0,,,,,,,,,,,,W (2x)
2016,33,21,12,63.6%,45-28,61.6%,361-291,55.4%,1-2,33.3%,0,,,,,,,,,,,,W (2x)
2015,5,2,3,40.0%,4-5,44.4%,41-38,51.9%,0-0,-,0,,,,,,,,,,,,QF (Galati $10K)
2014,4,1,3,25.0%,2-6,25.0%,37-46,44.6%,0-1,0.0%,0,,,,,,,,,,,,R16 (Bucharest 10K)
Career,293,181,112,61.8%,387-256,60.2%,3194-2666,54.5%,34-22,60.7%,2,37.5%,17.6%,2.0%,2.0%,61.4%,48.4%,38.5%,44.6%,39.4%,41.7%,0.71,
