Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W25 Cordenons R16,W vs Dentoni,57% (4/7),100% (4/4),0/0,0% (0/8),- (0/0),4/4,2/2,0/0,1/1,0/0
2019 W15 Bucharest R16,W vs Vasilescu,58% (7/12),100% (7/7),1/1,40% (4/10),75% (3/4),3/4,0/1,0/0,0/1,0/0
2019 W15 Bucharest R32,W vs Bertoldo,71% (10/14),90% (9/10),2/4,64% (7/11),29% (2/7),4/7,0/0,0/1,0/0,0/0
2019 W25 Namangan R32,L vs Bhosale,44% (4/9),75% (3/4),2/5,70% (7/10),14% (1/7),2/3,0/0,0/1,0/0,0/1
2019 W25 Andijan R32,L vs Pribylova,50% (4/8),50% (2/4),1/4,75% (6/8),0% (0/6),1/2,0/0,0/2,0/0,0/1
2019 W25 Tunis R32,L vs Mironova,60% (6/10),83% (5/6),3/5,70% (7/10),0% (0/7),1/5,0/0,1/3,0/0,0/1
2019 W25 Trnava R32,L vs Zavatska,20% (2/10),100% (2/2),0/5,67% (6/9),17% (1/6),1/2,0/1,0/0,0/0,0/0
2019 W25 Trnava R16,L vs Radanovic,38% (6/16),50% (3/6),1/4,53% (8/15),50% (4/8),3/3,1/2,1/1,0/1,0/0
2019 W25 Kazan R32,L vs Gracheva,50% (5/10),80% (4/5),4/4,70% (7/10),14% (1/7),1/4,0/0,0/2,0/0,0/1
2017 Sofia $25K R16,L vs Tomova,60% (6/10),67% (4/6),3/5,89% (8/9),25% (2/8),0/4,0/0,0/1,0/0,0/0
2017 Sofia $25K R32,W vs Remondina,63% (5/8),100% (5/5),1/1,25% (2/8),50% (1/2),4/5,2/2,0/0,1/1,0/0
2017 Mamaia $25K R32,W vs Craciun,46% (6/13),100% (6/6),2/4,54% (7/13),43% (3/7),4/5,1/1,1/1,0/0,0/0
2017 Arad $15K R32,W vs Kiszner Luca,83% (5/6),100% (5/5),0/0,14% (1/7),100% (1/1),4/4,1/1,0/0,1/1,0/0
2017 Targu Jiu $15K R16,L vs Bilardo,43% (6/14),67% (4/6),3/6,64% (9/14),22% (2/9),3/4,1/2,1/2,0/0,1/1
2017 Targu Jiu $15K R32,W vs Duca,100% (8/8),100% (8/8),3/3,43% (3/7),0% (0/3),3/6,0/1,0/0,0/0,0/0
2017 Focsani $15K R32,L vs Dascalu,43% (3/7),67% (2/3),2/7,100% (7/7),0% (0/7),0/2,0/0,0/0,0/0,0/0
2017 Curtea de Arges $15K R16,L vs Rosca,50% (5/10),60% (3/5),0/5,55% (6/11),0% (0/6),1/3,0/1,0/1,0/0,0/1
2017 Antalya $15K R32,W vs Pirok,89% (8/9),88% (7/8),4/5,60% (6/10),17% (1/6),4/7,2/2,0/0,1/1,0/0
2016 Hammamet $10K QF,L vs Hobgarski,57% (8/14),75% (6/8),4/8,69% (9/13),11% (1/9),3/6,1/1,0/0,0/0,0/0
2016 Chisinau $10K QF,W vs Sosnovschi,50% (8/16),75% (6/8),1/3,38% (6/16),33% (2/6),4/6,2/2,2/3,1/1,0/0
2019 (9 matches),,50.0%,81.3%,43.8%,57.1%,23.1%,58.8%,50.0%,20.0%,33.3%,0.0%
2017 (9 matches),,61.2%,84.6%,50.0%,57.0%,20.4%,57.5%,70.0%,40.0%,100.0%,50.0%
2016 (8 matches),,55.9%,84.6%,44.1%,56.5%,25.0%,53.8%,85.7%,37.5%,66.7%,0.0%
2015 (1 matches),,27.3%,66.7%,0.0%,60.0%,33.3%,50.0%,0.0%,0.0%,-,-
Career (27 matches),,54.4%,83.2%,44.8%,57.0%,23.3%,56.5%,66.7%,29.2%,66.7%,12.5%
