Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2024 Vicenza CH R16,L vs Andreev,56% (5/9),100% (1/1),0/0,0/0,64% (7/11),0/2,0/1,- (0/0),- (0/0)
2023 Roland Garros R128,W vs Mpetshi Perricard,61% (23/38),31% (4/13),3/4,1/1,75% (9/12),3/5,0/0,80% (4/5),60% (3/5)
2019 M15 Eupen QF,W vs Hardt,61% (11/18),39% (7/18),2/3,1/2,20% (1/5),0/1,0/0,40% (2/5),20% (1/5)
2019 M15 Eupen R16,W vs De Krom,75% (9/12),30% (3/10),2/4,1/3,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2019 M15 Buenos Aires SF,W vs Casanova,44% (11/25),56% (5/9),2/8,1/7,58% (7/12),0/1,0/0,50% (3/6),67% (4/6)
2019 M15 Buenos Aires R16,W vs Bramajo,88% (7/8),42% (5/12),2/4,1/2,83% (5/6),0/0,0/0,- (0/0),- (0/0)
2019 M15 Tabarka QF,L vs Baez,43% (3/7),67% (2/3),0/0,0/0,33% (3/9),0/2,0/1,- (0/0),- (0/0)
2019 M15 Tabarka R16,W vs Battaglino,60% (9/15),83% (5/6),2/2,1/1,56% (5/9),0/1,0/0,- (0/0),- (0/0)
2019 M15 Tabarka R32,W vs De Krom,77% (10/13),100% (3/3),2/2,1/1,40% (2/5),0/1,0/0,- (0/0),- (0/0)
2019 M15 Tabarka SF,W vs Baez,62% (8/13),100% (4/4),2/2,1/1,0% (0/2),0/0,0/0,- (0/0),- (0/0)
2019 M15 Tabarka R16,W vs Lopez Morillo,53% (10/19),89% (8/9),3/3,1/1,38% (3/8),2/3,0/0,50% (2/4),100% (5/5)
2019 M15 Tabarka QF,W vs Dembek,78% (7/9),46% (6/13),2/3,1/1,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2019 M15 Tabarka R32,W vs Saffratti,69% (9/13),60% (3/5),2/2,1/1,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2019 M15 Buenos Aires F,L vs Cerundolo,70% (7/10),83% (5/6),0/2,0/0,44% (4/9),0/2,0/1,42% (5/12),27% (3/11)
2019 M15 Buenos Aires R16,W vs Huertas Del Pino,55% (6/11),46% (6/13),2/3,1/1,57% (4/7),0/0,0/0,- (0/0),- (0/0)
2019 M15 Buenos Aires R16,L vs Cerundolo,60% (6/10),71% (5/7),0/0,0/0,25% (2/8),0/2,0/1,40% (2/5),33% (2/6)
2019 M15 Buenos Aires R32,W vs Aboian,54% (7/13),63% (5/8),2/4,1/1,75% (6/8),0/0,0/0,- (0/0),- (0/0)
2019 M15 Pinamar R16,L vs Lipovsek Puches,40% (6/15),38% (5/13),1/1,0/0,36% (4/11),0/2,0/1,- (0/0),- (0/0)
2019 M15 Pinamar R32,W vs Monzon,50% (9/18),38% (5/13),2/5,1/4,50% (3/6),0/1,0/0,- (0/0),- (0/0)
2019 M15 Pinamar R32,L vs Casanova,50% (2/4),100% (2/2),0/0,0/0,25% (2/8),0/2,0/1,- (0/0),- (0/0)
2024 (1 matches),,55.6%,100.0%,-,-,63.6%,0.0%,0.0%,-,-
2023 (1 matches),,60.5%,30.8%,75.0%,100.0%,75.0%,60.0%,-,80.0%,60.0%
2019 (25 matches),,57.9%,47.6%,54.5%,48.5%,46.5%,27.3%,25.0%,45.9%,41.0%
2016 (1 matches),,60.0%,-,-,-,50.0%,50.0%,0.0%,-,-
Career (28 matches),,58.1%,46.9%,55.7%,50.0%,49.3%,31.8%,21.4%,50.0%,43.2%
