Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
09-Mar-2026,Santiago CH,Clay,F,226,169,Olivieri d. (4) Henrique Rocha [POR],6-4 6-4,1.09,0.0%,4.8%,71.4%,60.0%,38.9%,3/7,1:51
01-Sep-2025,Seville CH,Clay,F,259,135,(6) Ignacio Buse [PER] d. Olivieri,6-3 3-6 6-3,0.90,1.2%,1.2%,80.2%,56.9%,68.8%,3/6,2:21
28-Jul-2025,Liberec CH,Clay,F,300,294,Gonzalo Bueno [PER] d. Olivieri,6-2 2-0 RET,0.42,0.0%,3.0%,66.7%,54.5%,27.3%,1/4,0:47
07-Aug-2023,Santo Domingo CH,Clay,F,193,222,(7) Olivieri d. (8) Marco Trungelliti [ARG],7-5 2-6 6-4,0.99,6.0%,2.4%,77.4%,66.2%,26.3%,0/5,2:19
20-Feb-2023,M15 Tucuman,Clay,F,249,676,(1) Olivieri d. Franco Emanuel Egea [ARG],3-6 6-4 6-4,,,,,,,,
07-Nov-2022,Montevideo CH,Clay,F,253,85,(Alt) Olivieri d. (2) Tomas Martin Etcheverry [ARG],6-7(3) 7-6(5) 6-3,1.00,0.0%,2.7%,62.3%,63.7%,52.7%,10/13,3:31
14-Jun-2021,M25 Tulsa OK,Hard,F,456,503,(SE) Nicolas Kicker [ARG] d. Olivieri,6-4 6-0,,,,,,,,
28-Oct-2019,M25 Naples FL,Clay,F,481,554,Olivieri d. Cristian Rodriguez [COL],7-5 6-3,,,,,,,,
08-Jul-2019,M15 Buenos Aires,Clay,F,649,482,(7) Olivieri d. (2) Juan Pablo Ficovich [ARG],6-4 2-6 7-6(4),,,,,,,,
03-Jun-2019,M15 Tabarka,Clay,F,643,585,(3) Nikolas Sanchez Izquierdo [ESP] d. (6) Olivieri,3-6 6-4 6-4,,,,,,,,
