Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2024 Vicenza CH R16,L vs Andreev,90.0%,37.8%,4.0%,2/0,2.19,0.0%,89.7%,45.7%,2.6%,2.10,0.0%,90.9%,10.0%,9.1%,2.43,0.0%
2023 Roland Garros R128,W vs Mpetshi Perricard,59.0%,47.4%,4.3%,4/3,2.45,15.3%,49.4%,50.0%,3.4%,2.44,15.5%,86.4%,45.1%,6.8%,2.50,14.8%
Career (2 matches),,66.4%,44.3%,4.3%,66.7%,2.38,10.9%,61.7%,48.1%,3.1%,2.35,11.3%,87.1%,39.3%,7.1%,2.48,9.8%
