Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2024 Vicenza CH R16,L vs Andreev,0.0%,-,6.4%,85.7%,12.4%,14.7%,14.3%,1.7%,10.0%,1.4%,50.0%,-53,-59
2023 Roland Garros R128,W vs Mpetshi Perricard,0.0%,-,6.8%,52.2%,17.3%,14.5%,15.0%,2.6%,20.0%,1.3%,33.3%,-77,-51
Career (2 matches),,0.0%,-,6.7%,60.0%,15.6%,14.6%,14.8%,2.2%,15.0%,1.3%,40.0%,-69,-54
