Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,6,Hard,9,3,6,33.3%,1,0,1,0.0%,1983,1994,R16,0,,,,,,,,,,
Roland Garros,13,Clay,36,23,13,63.9%,1,1,0,100.0%,1981,1993,QF,0,,,,,,,,,,
Wimbledon,12,Grass,25,13,12,52.0%,5,3,2,60.0%,1981,1996,SF,0,,,,,,,,,,
US Open,14,Hard,23,9,14,39.1%,4,0,4,0.0%,1981,1996,R16,0,,,,,,,,,,
Wightman Cup,3,Hard,4,4,0,100.0%,1,1,0,100.0%,1983,1986,W,0,,,,,,,,,,
Amelia Island,11,Clay,35,24,11,68.6%,5,4,1,80.0%,1982,1996,SF,0,,,,,,,,,,
Key Biscayne,10,Hard,20,10,10,50.0%,7,3,4,42.9%,1985,1996,QF,0,,,,,,,,,,
Chicago,8,Carpet,21,13,8,61.9%,4,2,2,50.0%,1982,1991,F,0,,,,,,,,,,
Hilton Head,7,Clay,15,8,7,53.3%,0,0,0,-,1981,1996,R16,0,,,,,,,,,,
Berlin,6,Clay,17,11,6,64.7%,3,0,3,0.0%,1982,1992,F,0,,,,,,,,,,
Eastbourne,6,Grass,13,6,7,46.2%,2,1,1,50.0%,1981,1992,QF,0,,,,,,,,,,
