Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,186,102,84,54.8%,214-175,55.0%,1785-1646,52.0%,18-22,45.0%,0,,,,,,,,,,,
Clay,157,98,59,62.4%,205-142,59.1%,1639-1380,54.3%,8-9,47.1%,0,,,,,,,,,,,
Grass,51,27,24,52.9%,60-53,53.1%,494-512,49.1%,6-5,54.5%,0,,,,,,,,,,,
Carpet,98,53,45,54.1%,104-95,52.3%,911-868,51.2%,10-12,45.5%,0,,,,,,,,,,,
Grand Slams,93,48,45,51.6%,104-103,50.2%,925-923,50.1%,4-7,36.4%,0,,,,,,,,,,,
Premiers,4,3,1,75.0%,5-1,83.3%,32-19,62.7%,1-0,100.0%,0,,,,,,,,,,,
Finals,9,4,5,44.4%,9-10,47.4%,87-87,50.0%,0-3,0.0%,0,,,,,,,,,,,
Semi-finals,30,8,22,26.7%,20-45,30.8%,234-332,41.3%,0-2,0.0%,0,,,,,,,,,,,
Quarter-finals,51,29,22,56.9%,56-52,51.9%,486-464,51.2%,3-4,42.9%,0,,,,,,,,,,,
vs Righties,238,113,125,47.5%,242-262,48.0%,2184-2295,48.8%,20-29,40.8%,0,,,,,,,,,,,
vs Lefties,31,15,16,48.4%,32-35,47.8%,285-291,49.5%,2-3,40.0%,0,,,,,,,,,,,
vs Top 10,53,8,45,15.1%,21-85,19.8%,320-579,35.6%,2-7,22.2%,0,,,,,,,,,,,
