Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2014 Bogota QF,L vs Karlovic,2.5,3.1,1.6,44.1%,48.0%,20.0%,100.0%,61.8%,29.4%,4.5,8.2,6.0,25.0
Career (1 matches),,2.5,3.1,1.6,44.1%,48.0%,20.0%,100.0%,61.8%,29.4%,4.5,8.2,6.0,25.0
