Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2017,4,1,3,25.0%,2-7,22.2%,33-54,37.9%,1-1,50.0%,4,65.9%,11.4%,3.7%,4.3%,60.5%,64.6%,44.1%,56.5%,32.2%,45.3%,0.74,R16 (Taipei)
2016,20,6,14,30.0%,15-28,34.9%,167-213,43.9%,1-0,100.0%,20,65.3%,21.5%,3.5%,3.9%,59.4%,62.7%,49.4%,57.3%,37.6%,47.6%,0.88,QF (2x)
2015,26,11,15,42.3%,27-33,45.0%,260-288,47.4%,2-2,50.0%,25,69.7%,25.9%,4.1%,5.0%,58.8%,66.3%,48.8%,59.1%,39.7%,49.4%,0.97,SF (Noumea)
2014,31,18,13,58.1%,41-30,57.7%,374-328,53.3%,7-6,53.8%,29,81.9%,24.0%,6.6%,2.9%,60.2%,73.6%,53.2%,65.5%,38.3%,51.5%,1.11,F (2x)
2013,35,20,15,57.1%,40-32,55.6%,349-312,52.8%,4-2,66.7%,35,69.6%,34.8%,5.0%,4.1%,59.2%,66.0%,48.3%,58.8%,43.3%,51.0%,1.05,F (Leon)
2012,40,22,18,55.0%,50-42,54.3%,458-395,53.7%,2-9,18.2%,40,74.9%,32.8%,5.0%,4.1%,57.6%,68.4%,50.2%,60.7%,42.6%,51.6%,1.08,SF (3x)
2011,10,6,4,60.0%,13-11,54.2%,120-110,52.2%,0-0,-,10,70.7%,33.3%,3.4%,3.4%,61.9%,67.3%,47.1%,59.6%,43.4%,51.3%,1.07,F (Seoul)
2010,2,1,1,50.0%,3-3,50.0%,33-29,53.2%,0-1,0.0%,2,90.0%,19.4%,8.3%,0.5%,67.0%,70.3%,57.4%,66.0%,36.4%,51.2%,1.07,R16 (Toyota)
2007,28,19,9,67.9%,42-20,67.7%,328-251,56.6%,5-2,71.4%,0,,,,,,,,,,,,W (2x)
2006,31,20,11,64.5%,45-29,60.8%,382-348,52.3%,6-5,54.5%,0,,,,,,,,,,,,F (Wolfsburg)
2005,44,31,13,70.5%,65-34,65.7%,518-426,54.9%,8-3,72.7%,0,,,,,,,,,,,,W (2x)
2004,43,24,19,55.8%,52-48,52.0%,497-502,49.7%,13-10,56.5%,0,,,,,,,,,,,,SF (4x)
2003,38,21,17,55.3%,47-39,54.7%,410-370,52.6%,3-6,33.3%,0,,,,,,,,,,,,F (2x)
2002,17,8,9,47.1%,19-22,46.3%,186-190,49.5%,2-2,50.0%,0,,,,,,,,,,,,W (Fergana)
2001,4,0,4,0.0%,2-8,20.0%,42-58,42.0%,0-2,0.0%,0,,,,,,,,,,,,R32 (4x)
Career,373,208,165,55.8%,463-386,54.5%,4157-3874,51.8%,54-51,51.4%,165,73.2%,28.5%,4.9%,3.9%,59.3%,67.9%,49.9%,60.6%,40.6%,50.5%,1.03,
