Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2015,2,1,1,50.0%,3-3,50.0%,32-24,57.1%,0-1,0.0%,1,87.5%,0.0%,4.5%,1.8%,60.9%,68.7%,65.1%,67.3%,18.4%,45.7%,0.56,
2014,9,4,5,44.4%,11-14,44.0%,114-120,48.7%,2-2,50.0%,9,72.6%,23.9%,4.8%,3.3%,62.0%,64.4%,51.5%,59.5%,36.4%,48.8%,0.90,QF (Bogota)
2013,4,1,3,25.0%,4-9,30.8%,51-70,42.1%,1-0,100.0%,4,64.4%,19.7%,5.5%,3.3%,66.3%,63.6%,46.3%,57.8%,34.4%,45.9%,0.82,R32 (2x)
2012,7,3,4,42.9%,9-13,40.9%,116-114,50.4%,1-4,20.0%,5,76.9%,23.4%,4.2%,2.8%,64.4%,66.4%,57.1%,63.1%,36.2%,49.4%,0.98,R16 (Kuala Lumpur)
2011,4,1,3,25.0%,3-8,27.3%,50-57,46.7%,0-0,-,2,61.5%,38.5%,2.3%,2.3%,57.3%,65.3%,43.8%,56.1%,45.5%,51.1%,1.04,R16 (Newport)
2009,2,2,0,100.0%,5-1,83.3%,33-23,58.9%,1-0,100.0%,0,,,,,,,,,,,,
2007,7,5,2,71.4%,15-7,68.2%,117-96,54.9%,1-2,33.3%,5,76.0%,28.6%,3.6%,1.8%,66.8%,69.8%,44.0%,61.2%,40.8%,50.8%,1.05,QF (Bangkok)
2006,26,10,16,38.5%,31-39,44.3%,308-337,47.8%,2-5,28.6%,22,65.5%,24.8%,4.3%,2.7%,57.3%,62.3%,48.1%,56.3%,39.0%,47.7%,0.89,R16 (3x)
2005,14,4,10,28.6%,12-25,32.4%,165-213,43.7%,6-4,60.0%,11,73.0%,17.5%,3.6%,2.4%,62.1%,66.5%,52.1%,61.1%,35.1%,48.6%,0.90,QF (Bangkok)
2004,5,2,3,40.0%,7-8,46.7%,77-70,52.4%,1-2,33.3%,4,80.4%,16.4%,4.6%,2.7%,68.8%,66.8%,53.9%,62.8%,35.7%,49.3%,0.96,
2003,4,3,1,75.0%,10-3,76.9%,69-46,60.0%,1-1,50.0%,0,,,,,,,,,,,,
2002,2,2,0,100.0%,6-1,85.7%,39-20,66.1%,0-0,-,0,,,,,,,,,,,,
2001,3,3,0,100.0%,8-2,80.0%,59-39,60.2%,2-1,66.7%,0,,,,,,,,,,,,
Career,89,41,48,46.1%,124-133,48.2%,1230-1229,50.0%,18-22,45.0%,63,71.0%,22.7%,4.2%,2.7%,61.7%,65.1%,50.1%,59.4%,37.3%,48.5%,0.92,
