Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2014 Bogota QF,L vs Karlovic,26.6%,38.0%,54.7%,34.3%,28.9%,40.0%,59.4%,42.4%,11.8%,35.7%,0.0%,27.6%,41.4%,47.6%,141
Career (1 matches),,26.6%,38.0%,54.7%,34.3%,28.9%,40.0%,59.4%,42.4%,11.8%,35.7%,0.0%,27.6%,41.4%,47.6%,141
