Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2017 Taipei CH R16,L vs Lu,10% (1/10),100% (1/1),0/3,56% (5/9),20% (1/5),1/1,0/1,0/1,0/0,0/0
2017 China F4 R32,W vs Mukund,63% (5/8),80% (4/5),0/0,38% (3/8),100% (3/3),4/4,2/2,0/0,1/1,0/0
2017 Kyoto CH R32,L vs Kavcic,0% (0/13),- (0/0),0/5,58% (7/12),29% (2/7),0/0,0/0,0/0,0/0,0/0
2017 Bangkok CH R32,L vs Doumbia,18% (2/11),50% (1/2),0/2,60% (6/10),67% (4/6),1/1,0/0,2/2,0/0,1/1
2016 Nongbo CH R32,L vs Kozlov,11% (1/9),0% (0/1),0/3,33% (3/9),0% (0/3),0/0,0/0,1/1,0/0,1/1
2016 Ho Chi Minh CH R32,L vs Matosevic,0% (0/8),- (0/0),0/4,50% (4/8),0% (0/4),0/0,0/0,1/1,0/0,1/1
2016 Kaohsiung CH R32,L vs Millman,11% (1/9),0% (0/1),0/3,50% (4/8),25% (1/4),0/0,0/0,2/2,0/0,1/1
2016 Qingdao CH R32,L vs Zhang,46% (6/13),83% (5/6),0/5,57% (8/14),25% (2/8),3/5,1/2,1/2,0/0,1/2
2016 Chengdu CH R32,L vs Lopez Perez,25% (2/8),50% (1/2),0/3,67% (6/9),17% (1/6),0/1,0/0,0/2,0/0,0/1
2016 Gimcheon CH R32,L vs Yoo,27% (4/15),50% (2/4),1/5,47% (7/15),29% (2/7),2/2,0/1,3/3,0/0,1/1
2016 Bangkok CH R32,L vs Bossel,25% (2/8),0% (0/2),0/4,50% (4/8),0% (0/4),0/0,0/0,0/0,0/0,0/0
2016 Busan CH R32,W vs Barton,38% (3/8),100% (3/3),0/0,0% (0/9),- (0/0),3/3,2/2,0/0,1/1,0/0
2016 Taipei CH R16,L vs Evans,11% (1/9),100% (1/1),0/3,60% (6/10),33% (2/6),0/1,0/0,2/3,0/0,1/2
2016 Taipei CH R32,W vs Chen,56% (5/9),100% (5/5),1/2,33% (3/9),33% (1/3),4/5,2/2,0/0,1/1,0/0
2016 China F4 F,W vs Lee,40% (4/10),100% (4/4),1/2,55% (6/11),67% (4/6),2/3,1/1,0/0,1/1,0/0
2016 China F4 R16,W vs Wu,67% (6/9),83% (5/6),0/1,25% (2/8),50% (1/2),3/4,1/2,0/0,0/0,0/0
2016 China F4 R32,W vs Li,44% (4/9),75% (3/4),1/1,20% (2/10),50% (1/2),2/2,1/1,0/0,1/1,0/0
2016 Guangzhou CH R32,L vs Coppejans,38% (3/8),0% (0/3),0/4,63% (5/8),20% (1/5),0/0,0/0,0/0,0/0,0/0
2016 Kyoto CH QF,L vs Kibi,25% (3/12),67% (2/3),1/5,58% (7/12),29% (2/7),2/2,1/1,1/1,0/0,0/0
2016 Kyoto CH R16,W vs Sekiguchi,60% (6/10),50% (3/6),1/1,20% (2/10),50% (1/2),3/3,2/2,0/0,1/1,0/0
2017 (4 matches),,19.0%,75.0%,0.0%,53.8%,47.6%,100.0%,66.7%,66.7%,100.0%,100.0%
2016 (21 matches),,35.4%,71.0%,16.1%,42.6%,27.9%,78.3%,85.0%,70.0%,100.0%,63.6%
2015 (14 matches),,39.5%,70.0%,19.6%,42.2%,20.0%,61.8%,62.5%,53.8%,100.0%,20.0%
2014 (27 matches),,37.2%,66.1%,22.0%,30.7%,33.7%,85.1%,89.5%,75.8%,100.0%,80.0%
2013 (26 matches),,39.7%,78.6%,27.1%,42.6%,27.8%,79.5%,94.1%,76.9%,100.0%,50.0%
Career (115 matches),,37.7%,71.2%,19.9%,38.1%,28.6%,79.0%,85.4%,70.6%,100.0%,63.8%
