Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,5,2,3,40.0%,4-6,40.0%,39-44,47.0%,0-1,0.0%,4,73.3%,25.0%,3.9%,10.8%,53.9%,63.6%,35.1%,50.5%,42.9%,46.3%,0.87
Clay,20,13,7,65.0%,28-18,60.9%,232-194,54.5%,1-1,50.0%,10,66.3%,34.0%,4.7%,5.9%,53.8%,65.1%,45.7%,56.1%,43.5%,49.8%,0.99
Internationals,14,6,8,42.9%,14-17,45.2%,138-154,47.3%,1-2,33.3%,14,67.3%,32.8%,4.5%,7.0%,53.8%,64.7%,43.4%,54.9%,43.3%,49.0%,0.96
Semi-finals,1,0,1,0.0%,1-2,33.3%,13-18,41.9%,1-0,100.0%,1,66.7%,13.3%,3.7%,10.1%,56.9%,66.1%,44.7%,56.9%,35.0%,46.4%,0.81
Quarter-finals,2,1,1,50.0%,3-2,60.0%,24-24,50.0%,0-0,-,2,60.9%,40.0%,5.3%,6.0%,53.3%,67.5%,38.6%,54.0%,45.8%,49.8%,0.99
vs Righties,22,12,10,54.5%,26-24,52.0%,235-228,50.8%,1-2,33.3%,13,64.8%,31.5%,4.4%,7.0%,53.8%,63.4%,43.1%,54.0%,42.8%,48.3%,0.93
vs Lefties,2,2,0,100.0%,4-0,100.0%,24-10,70.6%,0-0,-,1,100.0%,50.0%,6.8%,6.8%,54.5%,91.7%,50.0%,72.7%,50.0%,58.3%,1.83
