Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W25 Imola R16,L vs Giovine,33% (6/18),100% (6/6),0/4,50% (9/18),33% (3/9),3/5,1/3,1/4,0/2,0/1
2019 W25 Biella QF,L vs Bronzetti,50% (8/16),88% (7/8),3/6,44% (7/16),0% (0/7),1/6,1/1,1/2,0/0,0/0
2019 W25 Biella R32,W vs Pieri,71% (10/14),70% (7/10),4/5,71% (10/14),50% (5/10),1/5,0/1,1/1,0/0,0/0
2019 W25 Tarvisio QF,W vs Lukas,63% (10/16),90% (9/10),4/7,44% (7/16),0% (0/7),4/7,0/1,1/1,0/1,0/0
2019 W25 Tarvisio R32,W vs Cristian,70% (7/10),100% (7/7),4/4,70% (7/10),43% (3/7),2/5,1/2,0/0,1/1,0/0
2019 W25 Padova QF,W vs Colmegna,86% (6/7),100% (6/6),0/0,33% (2/6),100% (2/2),4/4,0/0,0/0,0/0,0/0
2019 W25 Curitiba R32,L vs Seguel,22% (2/9),100% (2/2),0/4,60% (6/10),0% (0/6),0/2,0/0,1/3,0/0,1/2
2019 W25 Surprise AZ R32,L vs Karatantcheva,25% (2/8),50% (1/2),1/4,63% (5/8),0% (0/5),0/1,0/0,0/1,0/0,0/0
2017 Norman OK $25K R16,L vs Vickery,50% (4/8),75% (3/4),3/6,88% (7/8),0% (0/7),0/3,0/0,0/1,0/0,0/1
2017 Schio $15K QF,L vs Di Sarra,25% (2/8),50% (1/2),1/4,63% (5/8),0% (0/5),0/1,0/0,0/1,0/0,0/0
2017 Schio $15K R32,W vs Napolitano,56% (5/9),100% (5/5),2/2,44% (4/9),50% (2/4),4/4,0/0,2/2,0/0,0/0
2017 Imola $25K R16,L vs Rubini,38% (3/8),33% (1/3),0/4,63% (5/8),0% (0/5),0/1,0/0,0/1,0/0,0/1
2017 Imola $25K R32,W vs Brianti,44% (7/16),86% (6/7),1/5,50% (8/16),38% (3/8),3/4,0/0,1/1,0/0,0/0
2017 Charlottesville VA $60K R32,L vs Cabrera,46% (6/13),67% (4/6),2/6,62% (8/13),13% (1/8),2/4,1/1,1/2,0/0,0/1
2017 Dothan AL $60K R32,L vs Stollar,56% (10/18),80% (8/10),4/7,44% (8/18),0% (0/8),5/8,1/4,1/2,0/2,1/1
2017 Bogota Q1,L vs Lu,59% (10/17),70% (7/10),4/8,71% (12/17),33% (4/12),2/6,0/1,0/0,0/0,0/0
2017 Campinas $15K F,W vs Petit,50% (5/10),100% (5/5),2/3,30% (3/10),0% (0/3),3/5,2/2,0/0,1/1,0/0
2017 Campinas $15K SF,W vs Carle,71% (10/14),80% (8/10),4/5,62% (8/13),38% (3/8),4/6,0/0,1/1,0/0,0/0
2017 Campinas $15K QF,W vs Kurata,73% (8/11),63% (5/8),1/3,50% (5/10),40% (2/5),3/3,0/0,0/0,0/0,0/0
2017 Campinas $15K R16,W vs Cruz,100% (6/6),100% (6/6),0/0,0% (0/6),- (0/0),6/6,2/2,0/0,1/1,0/0
2019 (8 matches),,52.0%,88.2%,47.1%,54.1%,24.5%,42.9%,37.5%,41.7%,25.0%,33.3%
2017 (17 matches),,51.1%,79.6%,40.0%,55.0%,22.2%,65.6%,64.3%,50.0%,50.0%,16.7%
2016 (33 matches),,55.5%,77.5%,43.9%,44.0%,26.2%,69.5%,80.6%,61.3%,85.7%,68.8%
2015 (12 matches),,52.5%,74.6%,38.2%,51.3%,30.0%,68.4%,60.0%,11.1%,40.0%,0.0%
2014 (12 matches),,64.2%,84.9%,50.0%,51.6%,12.1%,54.7%,42.9%,50.0%,25.0%,66.7%
Career (106 matches),,54.6%,80.4%,42.1%,49.7%,22.0%,62.9%,64.1%,54.4%,60.0%,47.5%
