Date,Tournament,Surface,Rd,,Score
02-Nov-1970,Toowoomba,Clay,F,Goolagong / Bob Giltinan [AUS] d. Patricia Edwards / Ross Case [AUS],7-5 6-4
10-Aug-1970,Hamburg,Clay,F,Judy Tegart [AUS] / Frew Mcmillan [RSA] d. Goolagong / Bob Hewitt [RSA],6-4 6-4
15-Jun-1970,Queen's Club,Grass,F,Winnie Shaw [GBR] / Owen Davidson [AUS] d. Goolagong / Bob Giltinan [AUS],8-6 13-11
