Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
42,Virginia Wade [GBR],31,11,73.8%,8,5,3,62.5%,1970,1983,0,,,,,,,,,,
40,Chris Evert [USA],13,27,32.5%,10,5,5,50.0%,1972,1983,0,,,,,,,,,,
30,Martina Navratilova [USA],13,17,43.3%,8,6,2,75.0%,1973,1982,0,,,,,,,,,,
23,Margaret Court [AUS],5,18,21.7%,7,3,4,42.9%,1968,1975,0,,,,,,,,,,
21,Kerry Reid [AUS],15,6,71.4%,2,2,0,100.0%,1967,1979,0,,,,,,,,,,
18,Betty Stove [NED],14,4,77.8%,2,1,1,50.0%,1967,1980,0,,,,,,,,,,
16,Helen Gourlay [AUS],14,2,87.5%,5,3,2,60.0%,1969,1977,0,,,,,,,,,,
15,Dianne Fromholtz [AUS],14,1,93.3%,4,4,0,100.0%,1972,1980,0,,,,,,,,,,
15,Billie Jean King [USA],3,12,20.0%,1,0,1,0.0%,1969,1980,0,,,,,,,,,,
14,Sue Barker [GBR],12,2,85.7%,3,2,1,66.7%,1971,1982,0,,,,,,,,,,
14,Patricia Coleman [AUS],14,0,100.0%,2,1,1,50.0%,1969,1977,0,,,,,,,,,,
14,Francoise Durr [FRA],11,3,78.6%,1,0,1,0.0%,1970,1976,0,,,,,,,,,,
13,Rosie Casals [USA],12,1,92.3%,2,2,0,100.0%,1970,1980,0,,,,,,,,,,
13,Olga Morozova [URS],10,3,76.9%,3,2,1,66.7%,1970,1975,0,,,,,,,,,,
12,Julie Heldman [USA],8,4,66.7%,1,1,0,100.0%,1970,1975,0,,,,,,,,,,
