Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2019 Wimbledon R128,L vs Williams,20.3%,21.7%,37.3%,20.5%,23.1%,41.9%,9.1%,47.1%,60.0%,23.1%,23.1%,30.0%,10.0%,43.8%,50.0%,57
2019 Lugano R32,L vs Kuzmova,11.1%,15.6%,36.1%,10.0%,16.7%,33.3%,46.7%,40.0%,25.0%,18.2%,18.2%,44.4%,25.0%,14.3%,33.3%,35
Career (2 matches),,16.7%,19.3%,36.8%,15.9%,20.3%,37.9%,24.3%,43.8%,44.4%,21.6%,21.6%,34.5%,14.3%,34.8%,42.9%,86
