Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2019 Wimbledon R128,L vs Williams,0.0%,-,3.2%,50.0%,6.8%,17.4%,0.0%,14.5%,35.7%,4.1%,0.0%,-45,-40
2019 Lugano R32,L vs Kuzmova,0.0%,-,7.1%,85.7%,6.3%,16.7%,0.0%,3.6%,12.5%,2.2%,25.0%,-93,-80
Career (2 matches),,0.0%,-,5.0%,72.7%,6.5%,17.2%,0.0%,9.1%,27.3%,3.1%,9.1%,-70,-59
