Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,5,3,2,60.0%,6-5,54.5%,51-52,49.5%,1-0,100.0%,0,,,,,,,,,,,,QF (W25 Loughborough)
2022,34,15,19,44.1%,34-42,44.7%,345-356,49.2%,2-7,22.2%,0,,,,,,,,,,,,SF (W25 Oeiras)
2021,27,15,12,55.6%,29-30,49.2%,251-257,49.4%,0-2,0.0%,2,37.5%,6.7%,0.0%,7.5%,67.9%,45.8%,44.1%,45.3%,33.3%,39.3%,0.61,F (W25 Budapest)
2020,5,3,2,60.0%,7-5,58.3%,55-49,52.9%,0-0,-,3,37.0%,73.1%,0.0%,4.3%,70.7%,48.5%,38.9%,45.7%,59.7%,52.1%,1.10,R16 (W25+H Irapuato)
2019,36,26,10,72.2%,57-29,66.3%,429-358,54.5%,4-1,80.0%,0,,,,,,,,,,,,W (2x)
2018,60,36,24,60.0%,81-56,59.1%,668-550,54.8%,2-3,40.0%,0,,,,,,,,,,,,W (Obidos $25K)
2017,64,40,24,62.5%,88-59,59.9%,731-604,54.8%,6-5,54.5%,0,,,,,,,,,,,,W (Santa Margherita Di Pula $25K)
2016,40,26,14,65.0%,58-35,62.4%,462-386,54.5%,7-2,77.8%,0,,,,,,,,,,,,W (2x)
2015,43,25,18,58.1%,49-44,52.7%,446-407,52.3%,5-4,55.6%,0,,,,,,,,,,,,F (Torun $25K)
2014,42,22,20,52.4%,49-48,50.5%,462-436,51.4%,3-7,30.0%,0,,,,,,,,,,,,SF (2x)
2013,56,30,26,53.6%,67-59,53.2%,594-558,51.6%,4-6,40.0%,0,,,,,,,,,,,,SF (5x)
2012,44,26,18,59.1%,59-41,59.0%,466-427,52.2%,3-3,50.0%,0,,,,,,,,,,,,F (Torrent 10K)
2011,56,28,28,50.0%,59-61,49.2%,514-533,49.1%,4-1,80.0%,0,,,,,,,,,,,,W (Imola 25K)
2010,55,35,20,63.6%,75-49,60.5%,616-539,53.3%,5-4,55.6%,0,,,,,,,,,,,,F (3x)
2009,48,28,20,58.3%,58-47,55.2%,516-439,54.0%,4-4,50.0%,0,,,,,,,,,,,,W (2x)
2008,65,45,20,69.2%,88-48,64.7%,661-498,57.0%,5-3,62.5%,0,,,,,,,,,,,,W (2x)
2007,26,9,17,34.6%,22-37,37.3%,242-297,44.9%,1-5,16.7%,0,,,,,,,,,,,,F (Imola Tozzona 10K)
2006,22,12,10,54.5%,25-25,50.0%,220-228,49.1%,2-0,100.0%,0,,,,,,,,,,,,F (Jesi 10K)
2005,21,9,12,42.9%,23-27,46.0%,226-237,48.8%,1-1,50.0%,0,,,,,,,,,,,,F (Castel Gandolfo 10K)
2004,11,6,5,54.5%,13-10,56.5%,98-94,51.0%,1-0,100.0%,0,,,,,,,,,,,,SF (Ancona 10K)
2003,2,0,2,0.0%,1-4,20.0%,20-30,40.0%,0-1,0.0%,0,,,,,,,,,,,,R32 (2x)
2002,3,0,3,0.0%,0-6,0.0%,21-38,35.6%,0-0,-,0,,,,,,,,,,,,R32 (3x)
Career,765,439,326,57.4%,948-767,55.3%,8094-7373,52.3%,60-59,50.4%,5,37.2%,48.8%,0.0%,5.5%,69.7%,47.5%,40.9%,45.5%,48.9%,47.1%,0.90,
