Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2018,9,5,4,55.6%,12-10,54.5%,110-108,50.5%,1-1,50.0%,0,,,,,,,,,,,,QF (Fukuoka $60K)
2017,21,9,12,42.9%,20-25,44.4%,211-203,51.0%,1-4,20.0%,0,,,,,,,,,,,,QF (Karuizawa $25K)
2016,9,3,6,33.3%,8-12,40.0%,79-89,47.0%,0-1,0.0%,0,,,,,,,,,,,,QF (Kyoto $10K)
2014,24,9,15,37.5%,23-33,41.1%,234-291,44.6%,4-3,57.1%,0,,,,,,,,,,,,QF (3x)
2013,21,11,10,52.4%,23-19,54.8%,207-188,52.4%,3-2,60.0%,0,,,,,,,,,,,,W (Navi Mumbai 25K)
2012,20,11,9,55.0%,27-20,57.4%,227-209,52.1%,2-2,50.0%,0,,,,,,,,,,,,SF (Denver CO 50K)
2011,31,19,12,61.3%,40-28,58.8%,326-290,52.9%,2-3,40.0%,0,,,,,,,,,,,,W (Kurume 50K)
2010,32,15,17,46.9%,33-35,48.5%,303-324,48.3%,6-0,100.0%,0,,,,,,,,,,,,SF (Laguna Nigel CA 25K)
2009,29,18,11,62.1%,41-26,61.2%,321-261,55.2%,4-1,80.0%,0,,,,,,,,,,,,W (Pune 50K)
2008,24,14,10,58.3%,32-24,57.1%,268-221,54.8%,3-1,75.0%,0,,,,,,,,,,,,W (Waikoloa HI 50K)
2007,33,21,12,63.6%,45-24,65.2%,355-279,56.0%,3-1,75.0%,0,,,,,,,,,,,,W (Nagano 25K)
2005,23,11,12,47.8%,26-27,49.1%,249-254,49.5%,2-2,50.0%,0,,,,,,,,,,,,SF (2x)
2004,38,24,14,63.2%,51-33,60.7%,420-340,55.3%,4-2,66.7%,0,,,,,,,,,,,,W (2x)
2003,26,16,10,61.5%,34-22,60.7%,281-227,55.3%,5-2,71.4%,0,,,,,,,,,,,,W (Nagano 10K)
2002,15,10,5,66.7%,21-15,58.3%,174-149,53.9%,1-0,100.0%,0,,,,,,,,,,,,F (Beijing 25K)
2001,31,19,12,61.3%,48-30,61.5%,397-333,54.4%,5-3,62.5%,0,,,,,,,,,,,,W (Surbiton 25K)
2000,39,23,16,59.0%,41-32,56.2%,369-308,54.5%,5-4,55.6%,0,,,,,,,,,,,,F (2x)
1999,32,18,14,56.3%,35-27,56.5%,290-238,54.9%,3-4,42.9%,0,,,,,,,,,,,,SF (Miami 10K)
1998,9,6,3,66.7%,13-7,65.0%,97-70,58.1%,0-1,0.0%,0,,,,,,,,,,,,F (Ioujima-Town 10K)
Career,466,262,204,56.2%,573-449,56.1%,4918-4382,52.9%,54-37,59.3%,0,,,,,,,,,,,,
