Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2011,5,2,3,40.0%,5-6,45.5%,42-49,46.2%,0-0,-,4,-,-,0.0%,5.8%,59.1%,50.3%,42.4%,47.1%,40.6%,43.8%,0.77,
2009,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,0,,,,,,,,,,,,R32 (Guangzhou)
2008,5,1,4,20.0%,4-8,33.3%,49-66,42.6%,2-0,100.0%,4,-,-,0.0%,3.3%,59.1%,59.5%,42.2%,52.4%,41.2%,47.2%,0.87,R16 (Japan Open)
2006,3,0,3,0.0%,1-6,14.3%,19-39,32.8%,0-0,-,1,-,-,4.8%,6.5%,59.7%,37.8%,52.0%,43.5%,41.7%,42.6%,0.74,R32 (2x)
2005,24,11,13,45.8%,22-31,41.5%,217-262,45.3%,4-1,80.0%,6,-,-,1.0%,4.7%,60.3%,55.4%,50.3%,53.4%,41.3%,47.8%,0.89,R16 (6x)
2004,4,2,2,50.0%,4-4,50.0%,39-38,50.6%,0-1,0.0%,0,,,,,,,,,,,,R16 (2x)
2003,2,1,1,50.0%,3-2,60.0%,24-21,53.3%,0-0,-,0,,,,,,,,,,,,R16 (Japan Open)
2002,9,3,6,33.3%,9-11,45.0%,87-93,48.3%,0-3,0.0%,0,,,,,,,,,,,,
2001,9,3,6,33.3%,7-14,33.3%,77-104,42.5%,1-0,100.0%,0,,,,,,,,,,,,R16 (Shanghai)
2000,1,0,1,0.0%,1-2,33.3%,11-16,40.7%,0-0,-,0,,,,,,,,,,,,R32 (Japan Open)
1997,2,1,1,50.0%,2-2,50.0%,16-18,47.1%,1-1,50.0%,0,,,,,,,,,,,,R16 (Kugayama 1 10K)
Career,65,24,41,36.9%,58-88,39.7%,586-718,44.9%,8-6,57.1%,15,-,-,0.7%,4.6%,59.6%,54.5%,45.9%,51.0%,41.1%,46.3%,0.84,
