Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2018 Moscow Q1,L vs Sizikova,40% (4/10),17% (1/6),0/0,0/0,33% (2/6),0/2,0/1,- (0/0),- (0/0)
2017 Toyota $60K R16,L vs Kaji,75% (6/8),33% (2/6),0/1,0/0,56% (5/9),1/3,1/2,25% (1/4),0% (0/4)
2017 Kyoto $15K R32,W vs Morimoto,89% (8/9),40% (4/10),2/2,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2017 Tsukuba $25K R16,L vs Zhang,75% (3/4),29% (2/7),0/0,0/0,14% (1/7),0/2,0/1,- (0/0),- (0/0)
2017 Tokyo $25K R16,L vs Plipuech,47% (7/15),45% (5/11),1/1,0/0,65% (11/17),3/5,1/2,- (0/0),- (0/0)
2017 Tokyo $25K R32,W vs Kim,60% (6/10),75% (6/8),2/3,1/1,67% (6/9),0/0,0/0,75% (3/4),100% (4/4)
2017 Karuizawa $25K R16,W vs Ueda,50% (7/14),45% (5/11),2/7,1/4,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2017 Kurume $60K R16,L vs Robson,67% (2/3),50% (2/4),0/0,0/0,50% (6/12),0/2,0/1,- (0/0),- (0/0)
2017 Kurume $60K R32,W vs Minokoshi,38% (6/16),33% (7/21),2/8,1/6,43% (3/7),0/0,0/0,- (0/0),- (0/0)
2017 Fukuoka $60K R32,L vs Minokoshi,33% (2/6),60% (3/5),0/0,0/0,36% (4/11),0/2,0/1,- (0/0),- (0/0)
2017 Kashiwa $25K R32,L vs Hibi,8% (1/12),75% (3/4),0/0,0/0,53% (8/15),2/4,1/2,- (0/0),- (0/0)
2016 Kyoto $10K R16,W vs Kobori,60% (6/10),55% (6/11),2/2,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2016 Tokyo $25K R16,L vs Omae,50% (5/10),67% (2/3),0/1,0/0,64% (7/11),5/7,1/2,55% (6/11),36% (4/11)
2016 Tokyo $25K R32,W vs Okamura,63% (5/8),64% (7/11),2/4,1/2,0% (0/4),0/0,0/0,- (0/0),- (0/0)
2016 Karuizawa $25K R32,L vs De Vroome,43% (3/7),20% (1/5),0/0,0/0,29% (2/7),0/2,0/1,- (0/0),- (0/0)
2016 Fukuoka $50K R32,L vs Xu,50% (8/16),50% (2/4),1/1,0/0,74% (14/19),11/13,2/3,- (0/0),- (0/0)
2014 Karuizawa 25K QF,L vs Rodionova,50% (6/12),63% (5/8),1/1,0/0,17% (1/6),5/7,0/1,- (0/0),- (0/0)
2014 Karuizawa 25K R16,W vs Kinard,60% (6/10),60% (6/10),2/3,1/2,60% (6/10),0/0,0/0,67% (4/6),50% (3/6)
2014 Karuizawa 25K R32,W vs Tanaka,78% (7/9),60% (6/10),2/4,1/3,63% (5/8),0/0,0/0,- (0/0),- (0/0)
2014 Kurume 50K R32,L vs Hozumi,30% (3/10),50% (2/4),0/0,0/0,50% (5/10),3/5,0/1,- (0/0),- (0/0)
2018 (1 matches),,40.0%,16.7%,-,-,33.3%,0.0%,0.0%,-,-
2017 (10 matches),,49.5%,44.8%,40.9%,33.3%,51.1%,33.3%,33.3%,50.0%,50.0%
2016 (5 matches),,52.9%,52.9%,62.5%,66.7%,55.8%,72.7%,50.0%,54.5%,36.4%
2014 (4 matches),,53.7%,59.4%,62.5%,40.0%,50.0%,66.7%,0.0%,66.7%,50.0%
2013 (5 matches),,70.0%,57.6%,75.0%,100.0%,51.5%,33.3%,33.3%,-,-
Career (27 matches),,53.2%,50.0%,55.1%,48.0%,50.7%,52.3%,31.8%,56.0%,44.0%
