Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2018 Moscow Q1,L vs Sizikova,33% (3/9),33% (1/3),0/4,63% (5/8),20% (1/5),1/1,0/0,0/0,0/0,0/0
2017 Toyota $60K R16,L vs Kaji,20% (2/10),100% (2/2),0/4,50% (5/10),20% (1/5),1/2,0/1,2/2,0/0,1/1
2017 Kyoto $15K R32,W vs Morimoto,63% (5/8),80% (4/5),0/0,0% (0/8),- (0/0),3/3,1/1,0/0,1/1,0/0
2017 Tsukuba $25K R16,L vs Zhang,50% (4/8),50% (2/4),1/4,67% (6/9),0% (0/6),0/2,0/0,1/3,0/0,1/2
2017 Tokyo $25K R16,L vs Plipuech,50% (6/12),83% (5/6),2/5,77% (10/13),40% (4/10),4/5,1/1,1/2,0/0,0/1
2017 Tokyo $25K R32,W vs Kim,60% (6/10),100% (6/6),1/3,56% (5/9),40% (2/5),3/5,0/1,0/0,0/0,0/0
2017 Karuizawa $25K R16,W vs Ueda,100% (7/7),71% (5/7),0/0,14% (1/7),100% (1/1),5/5,2/2,0/0,1/1,0/0
2017 Kurume $60K R16,L vs Robson,25% (2/8),100% (2/2),2/5,88% (7/8),14% (1/7),1/2,0/0,1/2,0/0,0/1
2017 Kurume $60K R32,W vs Minokoshi,90% (9/10),78% (7/9),4/4,50% (5/10),20% (1/5),5/7,2/3,0/0,1/2,0/0
2017 Fukuoka $60K R32,L vs Minokoshi,50% (4/8),75% (3/4),2/6,89% (8/9),13% (1/8),0/3,0/0,0/1,0/0,0/1
2017 Kashiwa $25K R32,L vs Hibi,38% (3/8),100% (3/3),2/5,100% (8/8),13% (1/8),0/3,0/0,0/2,0/0,0/1
2016 Kyoto $10K R16,W vs Kobori,86% (6/7),100% (6/6),1/1,29% (2/7),50% (1/2),5/6,2/2,0/0,1/1,0/0
2016 Tokyo $25K R16,L vs Omae,30% (3/10),67% (2/3),0/4,67% (6/9),33% (2/6),1/2,0/0,1/1,0/0,0/0
2016 Tokyo $25K R32,W vs Okamura,78% (7/9),100% (7/7),4/4,44% (4/9),0% (0/4),2/5,0/0,0/0,0/0,0/0
2016 Karuizawa $25K R32,L vs De Vroome,25% (2/8),50% (1/2),1/3,63% (5/8),0% (0/5),1/1,0/0,0/2,0/0,0/1
2016 Fukuoka $50K R32,L vs Xu,21% (3/14),67% (2/3),1/5,54% (7/13),29% (2/7),2/2,1/1,1/1,0/0,0/0
2014 Karuizawa 25K QF,L vs Rodionova,42% (5/12),100% (5/5),1/5,45% (5/11),0% (0/5),4/4,0/0,3/3,0/0,1/1
2014 Karuizawa 25K R16,W vs Kinard,64% (7/11),86% (6/7),3/4,50% (5/10),20% (1/5),3/4,0/0,0/0,0/0,0/0
2014 Karuizawa 25K R32,W vs Tanaka,64% (7/11),86% (6/7),3/3,40% (4/10),25% (1/4),3/5,1/3,0/0,0/1,0/0
2014 Kurume 50K R32,L vs Hozumi,33% (3/9),67% (2/3),1/4,63% (5/8),0% (0/5),1/2,0/0,0/1,0/0,0/0
2018 (1 matches),,33.3%,33.3%,0.0%,62.5%,20.0%,100.0%,-,-,-,-
2017 (10 matches),,53.9%,81.3%,38.9%,60.4%,21.8%,59.5%,66.7%,41.7%,75.0%,28.6%
2016 (5 matches),,43.8%,85.7%,41.2%,52.2%,20.8%,68.8%,100.0%,50.0%,100.0%,0.0%
2014 (4 matches),,51.2%,86.4%,50.0%,48.7%,10.5%,73.3%,33.3%,75.0%,0.0%,100.0%
2013 (5 matches),,62.2%,82.6%,30.8%,51.4%,15.8%,76.5%,66.7%,0.0%,66.7%,0.0%
Career (27 matches),,50.0%,82.1%,37.2%,54.6%,18.3%,67.8%,65.2%,43.5%,60.0%,27.3%
