Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,45,18,27,40.0%,44-56,44.0%,415-483,46.2%,7-4,63.6%,6,-,-,0.0%,2.4%,62.6%,52.3%,38.0%,46.9%,40.1%,43.6%,0.75
Clay,9,2,7,22.2%,5-16,23.8%,72-116,38.3%,1-1,50.0%,1,-,-,1.4%,2.9%,73.9%,45.1%,38.9%,43.5%,44.0%,43.7%,0.78
Grass,9,4,5,44.4%,9-12,42.9%,88-94,48.4%,0-0,-,7,-,-,0.6%,6.6%,55.0%,60.8%,51.6%,56.6%,41.6%,49.5%,0.96
Carpet,2,0,2,0.0%,0-4,0.0%,11-25,30.6%,0-1,0.0%,1,-,-,4.8%,6.5%,59.7%,37.8%,52.0%,43.5%,41.7%,42.6%,0.74
Grand Slams,5,0,5,0.0%,2-10,16.7%,39-64,37.9%,0-0,-,4,-,-,0.4%,5.4%,54.1%,48.9%,47.5%,48.2%,39.4%,44.2%,0.76
Premiers,15,5,10,33.3%,13-20,39.4%,133-166,44.5%,3-2,60.0%,3,-,-,1.6%,4.7%,62.8%,41.7%,42.3%,41.9%,41.5%,41.7%,0.71
Internationals,35,13,22,37.1%,30-49,38.0%,312-401,43.8%,3-2,60.0%,8,-,-,0.5%,4.3%,61.0%,60.9%,46.3%,55.2%,41.7%,48.8%,0.93
vs Righties,51,16,35,31.4%,39-75,34.2%,440-575,43.3%,4-6,40.0%,15,-,-,0.7%,4.6%,59.6%,54.5%,45.9%,51.0%,41.1%,46.3%,0.84
vs Lefties,8,4,4,50.0%,9-8,52.9%,73-86,45.9%,3-0,100.0%,0,,,,,,,,,,,
vs Top 10,3,0,3,0.0%,0-6,0.0%,14-36,28.0%,0-0,-,1,-,-,0.0%,2.2%,55.6%,40.0%,45.0%,42.2%,37.0%,39.6%,0.64
