Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,45,21,24,46.7%,47-54,46.5%,433-466,48.2%,4-3,57.1%,44,53.7%,40.8%,3.2%,4.0%,61.9%,57.9%,41.7%,51.7%,45.5%,48.7%,0.94,QF (7x)
2024,35,18,17,51.4%,40-41,49.4%,344-354,49.3%,2-2,50.0%,0,,,,,,,,,,,,F (2x)
2023,60,46,14,76.7%,90-35,72.0%,653-459,58.7%,9-0,100.0%,0,,,,,,,,,,,,W (5x)
2022,17,9,8,52.9%,20-20,50.0%,186-184,50.3%,2-3,40.0%,0,,,,,,,,,,,,F (W15 Monastir)
2021,49,37,12,75.5%,78-27,74.3%,556-353,61.2%,4-3,57.1%,0,,,,,,,,,,,,W (3x)
2020,12,6,6,50.0%,14-13,51.9%,123-117,51.2%,0-2,0.0%,0,,,,,,,,,,,,SF (W15 Heraklion)
2019,27,12,15,44.4%,25-32,43.9%,236-275,46.2%,2-2,50.0%,0,,,,,,,,,,,,QF (3x)
2018,18,7,11,38.9%,18-23,43.9%,181-200,47.5%,2-2,50.0%,0,,,,,,,,,,,,SF (Hong Kong $15K)
2017,8,2,6,25.0%,4-12,25.0%,60-86,41.1%,1-1,50.0%,0,,,,,,,,,,,,R16 (2x)
2016,4,1,3,25.0%,3-7,30.0%,34-50,40.5%,0-0,-,0,,,,,,,,,,,,R16 (Noto $25K)
Career,275,159,116,57.8%,339-264,56.2%,2806-2544,52.4%,26-18,59.1%,44,53.7%,40.8%,3.2%,4.0%,61.9%,57.9%,41.7%,51.7%,45.5%,48.7%,0.94,
