Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W15 Gimcheon R16,L vs Jeong,1.02,0.74,37.3,2.4,-,45.5%,-,43.2%,39.5%,41.2%
2019 W25 Jackson MS R32,L vs Li,0.84,0.51,33.7,2.0,0.0%,37.0%,0.0%,40.0%,52.4%,21.1%
2019 W15 Shymkent R32,L vs Tolibova,0.97,0.74,51.1,4.9,2.9%,45.7%,0.0%,45.5%,37.5%,45.9%
2019 W15 Palmanova R16,L vs Medvedeva,0.94,0.62,40.1,2.3,0.0%,40.7%,0.0%,27.3%,42.3%,44.0%
2019 W15 Palmanova R32,W vs Adrover Gallego,1.10,2.82,31.8,2.0,0.0%,73.9%,0.0%,84.2%,50.0%,61.1%
2019 W15 Manacor R16,L vs Hoste Ferrer,0.87,0.54,34.0,2.1,0.0%,32.0%,0.0%,36.0%,39.1%,43.5%
2019 W15 Manacor R32,W vs Ortenzi,1.07,1.21,51.1,3.1,0.0%,55.3%,0.0%,53.2%,56.3%,46.5%
2019 W15 Manacor R32,W vs Svatikova,1.09,1.16,80.5,36.3,1.9%,57.4%,0.0%,54.0%,43.5%,50.7%
2017 Kyoto $15K R32,L vs Ueda,0.90,0.73,51.2,2.6,9.7%,64.5%,0.0%,43.3%,42.1%,32.4%
2017 Nanao $25K R32,L vs Inoue,0.98,0.74,48.6,2.2,0.0%,37.5%,0.0%,53.8%,46.7%,35.7%
2017 Nishi Tama $15K R32,L vs Ushijima,0.69,0.32,23.9,2.3,0.0%,45.8%,0.0%,34.8%,33.3%,21.1%
2016 Noto $25K R16,L vs Kobori,1.04,0.57,36.3,2.1,0.0%,28.6%,0.0%,40.0%,36.8%,35.3%
2019 (8 matches),,1.00,0.88,50.2,2.8,0.7%,49.3%,0.0%,48.1%,44.9%,45.5%
2017 (3 matches),,0.88,0.61,43.6,2.4,3.2%,48.4%,0.0%,45.7%,41.6%,31.0%
2016 (1 matches),,1.04,0.57,36.3,2.1,0.0%,28.6%,0.0%,40.0%,36.8%,35.3%
Career (12 matches),,0.98,0.79,47.9,2.6,1.2%,47.7%,0.0%,46.9%,43.8%,41.7%
