Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
18,Kevin Anderson [RSA],9,9,50.0%,17,8,9,47.1%,2007,2022,17,1.00,13.2%,3.0%,59.6%,80.4%,52.0%,68.9%,31.0%,72.6%,37.1%
11,Kei Nishikori [JPN],4,7,36.4%,5,0,5,0.0%,2008,2021,11,1.02,16.9%,3.5%,60.3%,81.0%,48.8%,68.2%,32.5%,68.9%,32.1%
11,Novak Djokovic [SRB],2,9,18.2%,6,4,2,66.7%,2008,2019,9,0.70,11.7%,4.2%,58.1%,66.8%,39.4%,55.3%,31.1%,59.8%,30.6%
11,Feliciano Lopez [ESP],5,6,45.5%,5,2,3,40.0%,2008,2018,10,1.05,17.5%,3.8%,56.2%,75.7%,53.6%,66.0%,35.9%,60.8%,33.8%
10,Andy Murray [GBR],2,8,20.0%,5,2,3,40.0%,2006,2022,9,0.81,11.4%,4.9%,59.7%,69.2%,39.9%,57.4%,34.3%,54.3%,38.8%
10,John Isner [USA],5,5,50.0%,14,7,7,50.0%,2010,2022,10,0.88,17.4%,5.3%,57.5%,83.1%,57.7%,72.3%,24.4%,69.7%,37.5%
9,Guillermo Garcia Lopez [ESP],8,1,88.9%,3,0,3,0.0%,2006,2019,8,1.21,16.9%,3.9%,59.3%,80.3%,52.9%,69.1%,37.4%,82.0%,45.1%
9,Gilles Simon [FRA],3,6,33.3%,6,2,4,33.3%,2008,2019,8,0.98,12.3%,5.1%,54.6%,78.4%,43.3%,62.5%,36.6%,36.4%,34.8%
9,Ivo Karlovic [CRO],6,3,66.7%,10,7,3,70.0%,2007,2018,9,1.18,15.0%,2.1%,65.6%,85.1%,56.0%,75.1%,29.3%,69.6%,26.2%
8,Denis Istomin [UZB],4,4,50.0%,8,3,5,37.5%,2009,2022,8,1.08,16.1%,5.2%,57.8%,81.8%,52.2%,69.3%,33.3%,69.4%,24.6%
8,Janko Tipsarevic [SRB],4,4,50.0%,10,5,5,50.0%,2006,2019,8,0.94,16.6%,6.1%,54.0%,81.4%,51.1%,67.5%,30.4%,67.4%,27.1%
8,Jo Wilfried Tsonga [FRA],4,4,50.0%,6,3,3,50.0%,2010,2018,8,0.97,13.9%,2.8%,59.8%,77.8%,54.9%,68.6%,30.4%,59.5%,46.7%
8,Rajeev Ram [USA],6,2,75.0%,3,3,0,100.0%,2005,2016,5,1.19,16.5%,5.1%,61.3%,79.1%,52.9%,68.9%,37.1%,58.8%,40.0%
8,Michael Russell [USA],8,0,100.0%,0,0,0,-,2006,2014,7,1.51,20.0%,3.1%,59.2%,85.1%,57.3%,73.8%,39.7%,53.8%,39.5%
8,Andy Roddick [USA],2,6,25.0%,7,2,5,28.6%,2007,2012,8,0.87,20.7%,3.0%,59.5%,80.5%,50.0%,68.2%,27.8%,62.1%,34.6%
