Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2022 US Open R128,L vs Ivashka,29% (6/21),67% (4/6),1/5,40% (8/20),38% (3/8),1/3,0/0,1/1,0/0,1/1
2022 Newport R32,L vs Murray,29% (2/7),50% (1/2),0/4,86% (6/7),0% (0/6),0/1,0/0,0/2,0/0,0/1
2022 Wimbledon R128,L vs Berankis,13% (2/16),0% (0/2),0/1,20% (3/15),0% (0/3),0/0,0/0,2/4,0/0,1/1
2022 Queen's Club R32,W vs Schwartzman,38% (3/8),100% (3/3),0/0,0% (0/9),- (0/0),3/3,2/2,0/0,1/1,0/0
2022 Indian Wells R64,L vs Isner,8% (1/12),100% (1/1),0/1,17% (2/12),50% (1/2),1/1,0/1,2/2,0/0,2/2
2021 US Open R128,L vs Zverev,0% (0/15),- (0/0),0/4,40% (6/15),33% (2/6),0/0,0/0,1/1,0/0,1/1
2021 Wimbledon R64,L vs Duckworth,29% (6/21),17% (1/6),0/5,35% (7/20),29% (2/7),0/1,0/0,2/2,0/0,0/0
2021 Wimbledon R128,W vs Carreno Busta,24% (4/17),75% (3/4),0/1,18% (3/17),67% (2/3),3/3,2/2,2/2,1/1,0/0
2021 Mallorca F,L vs Medvedev,0% (0/9),- (0/0),0/3,33% (3/9),0% (0/3),0/0,0/0,1/1,0/0,0/0
2021 Roland Garros R128,L vs Isner,6% (1/16),0% (0/1),0/2,13% (2/15),0% (0/2),0/0,0/0,2/2,0/0,1/1
2021 Australian Open R128,L vs Sonego,6% (1/16),0% (0/1),0/3,38% (6/16),50% (3/6),0/0,0/0,1/1,0/0,0/0
2020 Roland Garros R128,L vs Rublev,22% (6/27),67% (4/6),0/7,32% (9/28),11% (1/9),4/4,0/4,2/3,0/1,0/1
2020 US Open R128,L vs Kuznetsov,13% (2/15),0% (0/2),0/2,27% (4/15),25% (1/4),0/0,0/0,0/1,0/0,0/1
2020 Australian Open R32,L vs Sandgren,40% (6/15),33% (2/6),2/5,47% (7/15),29% (2/7),1/2,0/0,2/2,0/0,0/0
2020 Australian Open R64,W vs Berankis,29% (6/21),67% (4/6),0/2,14% (3/21),0% (0/3),3/4,2/2,0/1,1/1,0/0
2020 Australian Open R128,W vs Coric,36% (5/14),80% (4/5),1/1,13% (2/15),50% (1/2),4/4,3/3,0/0,1/1,0/0
2019 Beijing QF,L vs Zverev,10% (1/10),0% (0/1),0/1,30% (3/10),33% (1/3),0/0,0/0,0/1,0/0,0/1
2019 US Open R128,L vs Londero,20% (4/20),75% (3/4),0/4,25% (5/20),0% (0/5),3/3,1/2,2/3,0/0,0/1
2019 Cincinnati R32,L vs Djokovic,25% (3/12),100% (3/3),0/3,44% (4/9),0% (0/4),1/1,0/0,1/2,0/0,0/0
2019 Wimbledon QF,L vs Nadal,29% (4/14),25% (1/4),0/6,57% (8/14),25% (2/8),0/1,0/0,2/2,0/0,1/1
2022 (5 matches),,21.9%,64.3%,9.1%,30.2%,21.1%,62.5%,66.7%,55.6%,100.0%,80.0%
2021 (6 matches),,12.8%,33.3%,0.0%,29.3%,33.3%,75.0%,100.0%,100.0%,100.0%,100.0%
2020 (5 matches),,27.2%,56.0%,17.6%,26.6%,20.0%,85.7%,55.6%,57.1%,66.7%,0.0%
2019 (28 matches),,29.6%,54.2%,20.5%,23.6%,40.7%,87.8%,88.0%,81.4%,90.9%,66.7%
2018 (45 matches),,27.2%,68.9%,15.4%,19.6%,41.0%,88.8%,85.4%,89.6%,84.6%,81.8%
Career (373 matches),,27.0%,61.8%,15.3%,23.9%,38.9%,85.3%,86.2%,82.6%,88.1%,73.3%
