Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2022 US Open R128,L vs Ivashka,2.6,2.4,2.8,43.8%,47.3%,66.7%,80.0%,54.6%,7.1%,-0.5,-0.4,-9.0,-8.6
2022 Newport R32,L vs Murray,3.0,2.8,3.3,28.8%,31.6%,50.0%,50.0%,45.4%,26.4%,-8.5,-21.3,-9.0,-23.7
2022 Queens Club R32,W vs Schwartzman,3.2,2.6,4.0,61.9%,57.9%,50.0%,50.0%,58.7%,20.0%,0.5,0.8,2.0,5.0
2022 Indian Wells R64,L vs Isner,2.3,2.5,2.2,45.4%,73.3%,42.9%,66.7%,50.0%,10.5%,8.5,15.7,-1.5,-3.0
2021 Mallorca F,L vs Medvedev,2.6,2.6,2.6,43.2%,39.1%,33.3%,50.0%,55.6%,12.5%,-0.5,-1.5,-0.5,-1.8
2019 Beijing QF,L vs Zverev,3.8,3.5,4.0,51.4%,43.5%,26.7%,25.0%,54.7%,10.5%,-4.0,-4.3,-6.0,-8.1
2019 Wimbledon R16,W vs Sandgren,3.1,2.7,3.5,54.0%,50.0%,27.8%,42.9%,54.6%,19.4%,-1.0,-0.8,3.5,3.1
2019 Wimbledon R128,W vs Thiem,3.0,2.7,3.3,59.1%,53.1%,33.3%,50.0%,53.4%,12.8%,16.0,12.5,10.0,9.4
2019 Eastbourne F,L vs Fritz,3.1,3.0,3.3,52.2%,29.6%,33.3%,0.0%,46.0%,16.4%,-1.0,-2.0,-3.0,-5.6
2019 Eastbourne SF,W vs Fabbiano,3.3,2.8,3.9,62.3%,34.5%,50.0%,38.5%,52.4%,10.0%,-0.5,-0.5,-3.0,-3.0
2019 New York SF,L vs Schnur,3.2,2.6,3.6,53.1%,40.4%,38.5%,55.6%,45.7%,15.2%,5.0,5.2,2.5,2.3
2019 New York R32,W vs Harris,2.9,2.5,3.2,53.0%,60.0%,50.0%,100.0%,48.0%,9.1%,2.0,2.9,4.0,5.9
2019 Australian Open R128,L vs Herbert,2.6,2.5,2.7,49.7%,35.7%,40.0%,11.1%,57.3%,13.3%,1.0,0.9,4.5,6.0
2018 Queens Club R16,W vs Wawrinka,2.7,2.5,3.0,54.2%,58.3%,33.3%,0.0%,51.4%,15.9%,11.0,12.1,-2.0,-2.8
2018 New York F,L vs Anderson,3.4,3.5,3.3,46.3%,48.3%,42.9%,66.7%,51.0%,14.6%,5.5,4.8,6.0,6.1
2017 Paris R32,L vs Krajinovic,3.5,3.0,3.9,51.3%,37.1%,33.3%,50.0%,48.8%,5.7%,3.5,4.9,-4.0,-4.9
2017 Los Cabos F,W vs Kokkinakis,2.9,3.2,2.6,54.1%,65.2%,38.5%,80.0%,48.1%,11.0%,8.5,13.3,4.5,6.2
2017 Wimbledon SF,L vs Cilic,3.0,3.0,3.0,47.9%,32.1%,57.9%,25.0%,40.3%,11.7%,8.5,8.7,-11.5,-8.2
2017 Wimbledon QF,W vs Murray,3.4,3.0,3.9,56.4%,56.4%,50.0%,42.9%,43.2%,12.2%,11.0,8.3,0.0,0.0
2017 Roland Garros R128,L vs Chung,3.4,3.4,3.5,44.8%,40.0%,50.0%,66.7%,56.4%,8.5%,-11.0,-6.9,-2.5,-2.2
Career (36 matches),,3.1,2.9,3.4,51.8%,47.1%,45.9%,48.2%,51.4%,12.0%,3.8,4.0,-00,-00
