Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2022 US Open R64,L vs Norrie,92.1,100.7,13.8,107.3,98.0,118,62,81.8,4.6,83.3,81.8,91,71
2022 US Open R128,W vs Mcdonald,100.7,109.6,7.8,116.0,109.6,120,80,91.1,5.3,99.5,93.7,104,78
2019 Wimbledon R16,L vs Nadal,104.9,111.3,5.0,113.8,108.4,120,99,91.1,3.5,90.8,92.0,97,83
2019 Wimbledon R32,W vs Evans,105.7,113.3,6.6,116.8,110.3,123,93,91.4,4.9,93.1,88.0,100,80
2019 Wimbledon R64,W vs Cilic,102.7,112.2,6.5,116.1,109.1,123,93,91.5,4.6,96.0,89.5,101,83
2018 US Open R16,L vs Djokovic,100.9,109.6,7.6,115.2,102.8,121,85,89.2,4.4,93.0,87.0,99,82
2018 US Open R32,W vs Pouille,101.6,109.4,6.8,114.6,105.5,123,92,85.8,4.3,86.3,,95,76
2017 Roland Garros R64,L vs Djokovic,103.9,113.8,5.8,117.8,109.3,123,100,91.5,4.3,99.0,,99,82
2017 Australian Open R128,L vs Thompson,101.4,111.5,5.6,115.4,109.9,120,97,87.7,4.8,91.3,83.0,100,78
2016 US Open R32,L vs Dimitrov,98.3,103.1,7.6,106.6,101.7,115,83,83.6,5.4,83.0,84.0,95,72
2016 US Open R64,W vs Lopez,95.5,102.3,7.3,104.4,98.8,126,75,81.2,5.2,78.3,82.0,93,70
2016 Wimbledon R32,L vs Vesely,106.9,112.9,5.0,114.6,113.2,123,103,92.4,2.5,92.7,95.0,97,88
2016 Australian Open R32,L vs Murray,110.6,118.9,4.3,,,126,106,92.8,4.8,,,105,79
2016 Australian Open R64,W vs Giraldo,105.9,113.5,5.0,,,125,103,92.5,4.5,,,102,85
2015 Wimbledon R128,L vs Wawrinka,105.3,111.4,6.7,,,122,94,95.8,6.2,,,122,85
2015 Roland Garros R64,L vs Murray,105.1,113.7,4.9,,,122,102,90.0,5.8,,,100,80
2015 Roland Garros R128,W vs Pospisil,102.5,108.4,8.9,,,118,60,91.4,4.8,,,100,81
2015 Australian Open R32,L vs Murray,103.9,112.2,5.7,,,123,93,91.7,5.8,,,105,69
2014 US Open R128,W vs Dancevic,100.3,110.3,6.2,,,122,92,86.3,6.1,,,99,71
2014 Wimbledon R128,L vs Wawrinka,94.6,99.7,7.3,,,113,82,80.6,7.8,,,99,69
Career (23 matches),,102.2,109.8,6.6,113.7,105.9,126,60,88.8,5.1,89.1,86.5,122,69
