Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2024 Estoril R32,L vs Fils,40% (8/20),25% (1/4),0/0,0/0,50% (3/6),1/3,0/1,- (0/0),- (0/0)
2022 Gijon R32,L vs Thiem,100% (2/2),- (0/0),0/0,0/0,29% (2/7),0/2,0/1,- (0/0),- (0/0)
2022 US Open R64,L vs Norrie,87% (13/15),14% (1/7),0/1,0/0,63% (5/8),0/3,0/1,60% (3/5),17% (1/6)
2022 Wimbledon R128,L vs Gasquet,73% (19/26),31% (4/13),2/5,0/0,0% (0/5),1/4,0/1,63% (5/8),25% (2/8)
2022 Geneva F,L vs Ruud,71% (15/21),30% (3/10),1/1,0/0,75% (6/8),7/9,3/4,44% (4/9),0% (0/9)
2022 Pune F,W vs Ruusuvuori,55% (12/22),67% (4/6),2/7,1/3,63% (5/8),1/2,0/0,80% (8/10),30% (3/10)
2021 Wimbledon R128,L vs Seppi,48% (14/29),14% (3/21),1/1,0/0,57% (8/14),3/6,0/1,- (0/0),- (0/0)
2021 Roland Garros R128,L vs Fritz,75% (9/12),50% (1/2),0/0,0/0,50% (5/10),2/5,0/1,- (0/0),- (0/0)
2020 Roland Garros R128,L vs Martin,55% (6/11),40% (2/5),0/0,0/0,30% (3/10),2/5,0/1,- (0/0),- (0/0)
2020 US Open R128,L vs Mmoh,73% (11/15),30% (3/10),1/1,0/0,40% (4/10),3/6,1/2,- (0/0),- (0/0)
2020 Australian Open R128,L vs Delbonis,59% (13/22),0% (0/3),0/0,0/0,80% (8/10),2/5,1/2,40% (2/5),20% (1/5)
2019 US Open R128,L vs Thompson,45% (9/20),0% (0/1),0/0,0/0,71% (10/14),2/5,0/1,- (0/0),- (0/0)
2019 Winston-Salem R32,L vs Haase,50% (12/24),25% (1/4),1/2,0/0,50% (2/4),1/3,1/2,- (0/0),- (0/0)
2019 Cincinnati R64,L vs Shapovalov,75% (9/12),33% (2/6),1/1,0/0,25% (1/4),0/2,0/1,- (0/0),- (0/0)
2019 Gstaad SF,L vs Stebe,71% (5/7),50% (4/8),1/1,0/0,53% (8/15),3/5,2/3,- (0/0),- (0/0)
2019 Gstaad QF,W vs Bautista Agut,67% (12/18),83% (5/6),2/2,1/1,40% (2/5),0/1,0/0,- (0/0),- (0/0)
2019 Gstaad R32,W vs Darcis,83% (10/12),67% (2/3),2/3,1/2,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2019 Bastad R32,W vs Kovalik,82% (9/11),67% (4/6),2/2,1/1,20% (1/5),0/0,0/0,100% (5/5),60% (3/5)
2019 Wimbledon R16,L vs Nadal,55% (6/11),- (0/0),0/0,0/0,25% (2/8),0/3,0/1,- (0/0),- (0/0)
2019 Wimbledon R32,W vs Evans,63% (19/30),50% (8/16),3/7,1/1,71% (17/24),1/3,0/0,- (0/0),- (0/0)
2024 (1 matches),,40.0%,25.0%,-,-,50.0%,33.3%,0.0%,-,-
2022 (5 matches),,70.9%,33.3%,35.7%,33.3%,50.0%,45.0%,42.9%,62.5%,18.2%
2021 (2 matches),,56.1%,17.4%,100.0%,-,54.2%,45.5%,0.0%,-,-
2020 (3 matches),,62.5%,27.8%,100.0%,-,50.0%,43.8%,40.0%,40.0%,20.0%
2019 (37 matches),,63.2%,40.2%,59.3%,68.0%,60.5%,42.4%,33.3%,70.0%,32.6%
Career (392 matches),,63.3%,39.3%,54.0%,56.8%,58.4%,46.7%,45.8%,63.3%,36.7%
