,
"Match Charting Project Data:Taylor FritzThis page displays the wealth of data available on Taylor Fritz as gathered by the volunteer
    contributors to the Match Charting Project. It comprises shot-by-shot records of169 matches, including 119 on hard courts, 24 on clay, and 26
    on grass. Click the links to see much more data on serve, return,
    rally length, net play, and shot tendencies. Move your cursor over any percentage to see comparisons to tour average,
    as well as surface-specific data.Pages like this are available for each of thehundreds of playerswith at least two matches in the MCP dataset.
    Please help us continue to build this one-of-a-kind resource and trycharting a match yourselfOverview|Serve Statistics Overview|Key point outcomes|Point outcomes by rally lengthServe Breakdown|Return Breakdown|Net Points|Shot Types|Shot DirectionContributors to this page:js(x41),Ludo(x39),BG(x27),Carrie(x20),Edo(x11),Zindaras(x8),Isaac(x6),Edged(x4),Lowell(x2),Hans Wendt Galster,Adam Taylor,MaGav,Matej,ChapelHeel66,Skaggs,stard54,Julie DL,Mike Allen,Grace Moritz,tsitsi.Find out how to chart matches yourself|Main Menu","This page displays the wealth of data available on Taylor Fritz as gathered by the volunteer
    contributors to the Match Charting Project. It comprises shot-by-shot records of169 matches, including 119 on hard courts, 24 on clay, and 26
    on grass. Click the links to see much more data on serve, return,
    rally length, net play, and shot tendencies. Move your cursor over any percentage to see comparisons to tour average,
    as well as surface-specific data.Pages like this are available for each of thehundreds of playerswith at least two matches in the MCP dataset.
    Please help us continue to build this one-of-a-kind resource and trycharting a match yourself"
"This page displays the wealth of data available on Taylor Fritz as gathered by the volunteer
    contributors to the Match Charting Project. It comprises shot-by-shot records of169 matches, including 119 on hard courts, 24 on clay, and 26
    on grass. Click the links to see much more data on serve, return,
    rally length, net play, and shot tendencies. Move your cursor over any percentage to see comparisons to tour average,
    as well as surface-specific data.Pages like this are available for each of thehundreds of playerswith at least two matches in the MCP dataset.
    Please help us continue to build this one-of-a-kind resource and trycharting a match yourself"
