Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 W100 Evansville F,L vs Mcnally,0.88,0.76,52.5,3.8,2.9%,48.6%,6.5%,61.3%,34.1%,44.7%
2025 W75 Granby R32,W vs Arconada,1.21,1.63,44.5,2.4,12.0%,56.0%,0.0%,56.5%,59.3%,58.3%
2025 W100 Cary NC F,W vs Ekstrand,1.15,1.70,38.0,2.3,6.5%,54.8%,6.7%,73.3%,64.0%,40.9%
2019 W15 Oldenzaal R32,W vs Herrmann,1.02,1.34,34.6,2.1,-,50.9%,-,63.0%,52.7%,60.8%
2025 (3 matches),,1.06,1.23,45.8,2.7,6.6%,52.7%,4.8%,64.3%,49.5%,47.6%
2019 (1 matches),,1.02,1.34,34.6,2.1,0.0%,50.9%,0.0%,63.0%,52.7%,60.8%
Career (4 matches),,1.04,1.27,41.5,2.5,4.1%,52.0%,2.9%,63.8%,50.7%,52.6%
