Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,66,47,19,71.2%,99-48,67.3%,767-537,58.8%,6-4,60.0%,39,74.8%,44.6%,7.1%,2.5%,68.1%,66.1%,50.0%,61.0%,48.6%,54.8%,1.25
Clay,81,50,31,61.7%,107-78,57.8%,885-741,54.4%,5-7,41.7%,6,73.9%,63.0%,4.8%,5.4%,66.7%,68.3%,46.2%,60.9%,55.6%,58.4%,1.42
Grass,1,0,1,0.0%,0-2,0.0%,2-12,14.3%,0-0,-,1,14.3%,14.3%,2.1%,2.1%,61.7%,41.4%,27.8%,36.2%,32.4%,34.5%,0.51
Carpet,1,0,1,0.0%,0-2,0.0%,2-12,14.3%,0-0,-,0,,,,,,,,,,,
Finals,12,7,5,58.3%,16-12,57.1%,137-117,53.9%,1-0,100.0%,5,66.7%,45.2%,5.9%,3.6%,65.5%,63.2%,43.4%,56.4%,50.7%,53.6%,1.16
Semi-finals,18,12,6,66.7%,25-16,61.0%,197-165,54.4%,3-1,75.0%,8,72.3%,36.6%,6.4%,2.5%,73.3%,65.6%,44.2%,59.9%,44.9%,52.5%,1.12
Quarter-finals,25,18,7,72.0%,36-19,65.5%,280-206,57.6%,2-1,66.7%,8,73.0%,61.7%,7.3%,2.3%,66.1%,64.4%,51.4%,60.0%,55.0%,57.5%,1.37
vs Righties,61,32,29,52.5%,65-66,49.6%,591-559,51.4%,2-4,33.3%,19,71.5%,49.7%,6.7%,2.6%,67.9%,63.8%,48.2%,58.8%,51.2%,55.1%,1.24
vs Lefties,13,9,4,69.2%,21-11,65.6%,155-121,56.2%,2-1,66.7%,6,72.9%,48.9%,7.1%,2.8%,66.5%,64.5%,48.1%,59.0%,50.5%,55.0%,1.23
