Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 M15 Wuhan R32,W vs Lu,36% (4/11),100% (4/4),2/3,45% (5/11),40% (2/5),3/3,0/1,1/1,0/0,0/0
2019 M15 Anning QF,L vs Vanshelboim,14% (1/7),0% (0/1),0/3,71% (5/7),0% (0/5),0/0,0/0,0/2,0/0,0/1
2019 M15 Anning R16,W vs Ichikawa,46% (6/13),100% (6/6),0/3,54% (7/13),43% (3/7),2/4,0/0,1/2,0/0,0/0
2018 Taipei CH R16,L vs Soeda,13% (1/8),100% (1/1),0/4,63% (5/8),0% (0/5),1/1,0/0,0/1,0/0,0/0
2017 Ho Chi Minh City CH R16,L vs Bhambri,38% (3/8),33% (1/3),0/4,88% (7/8),29% (2/7),0/1,0/0,2/3,0/0,1/1
2017 Gwangju CH R32,L vs Klahn,50% (4/8),25% (1/4),1/5,75% (6/8),17% (1/6),0/1,0/0,1/1,0/0,1/1
2017 Chengdu CH R16,L vs Donskoy,13% (1/8),0% (0/1),0/4,50% (4/8),0% (0/4),0/0,0/0,2/2,0/0,1/1
2017 Gatineau CH R32,L vs Soeda,20% (2/10),100% (2/2),0/4,60% (6/10),33% (2/6),0/2,0/0,1/1,0/0,0/0
2017 Eastbourne Q2,L vs Fabbiano,25% (2/8),100% (2/2),0/4,89% (8/9),25% (2/8),1/2,0/0,0/2,0/0,0/1
2017 Taipei CH R32,L vs Ebden,10% (1/10),0% (0/1),0/3,30% (3/10),0% (0/3),0/0,0/0,0/0,0/0,0/0
2017 Egypt F8 SF,L vs Humbert,13% (1/8),0% (0/1),0/4,75% (6/8),33% (2/6),0/0,0/0,1/1,0/0,1/1
2017 Kyoto CH QF,L vs Zemlja,10% (1/10),0% (0/1),0/2,20% (2/10),0% (0/2),0/0,0/0,2/2,0/0,1/1
2016 Astana CH R32,L vs Nishioka,25% (2/8),50% (1/2),1/4,75% (6/8),17% (1/6),1/1,0/0,0/1,0/0,0/0
2016 Kaohsiung CH R32,L vs Vanni,22% (2/9),0% (0/2),0/3,56% (5/9),40% (2/5),0/0,0/0,1/1,0/0,1/1
2016 Shanghai CH R32,L vs Thompson,31% (5/16),40% (2/5),0/4,44% (7/16),43% (3/7),2/2,0/0,3/3,0/0,2/2
2016 Astana CH R32,L vs Istomin,11% (1/9),0% (0/1),0/3,38% (3/8),0% (0/3),0/0,0/0,2/2,0/0,1/1
2016 Seoul CH R32,L vs Lacko,56% (5/9),80% (4/5),2/6,89% (8/9),13% (1/8),0/4,0/0,1/2,0/0,0/0
2016 Taipei CH R32,L vs Wang,33% (3/9),67% (2/3),1/5,56% (5/9),0% (0/5),1/2,0/0,0/0,0/0,0/0
2016 Uzbekistan F2 QF,L vs Ivashka,13% (1/8),100% (1/1),1/5,63% (5/8),0% (0/5),1/1,0/0,1/1,0/0,0/0
2016 Raanana CH QF,L vs Fabbiano,25% (2/8),50% (1/2),1/4,75% (6/8),17% (1/6),0/1,0/0,0/1,0/0,0/0
2019 (3 matches),,35.5%,90.9%,22.2%,54.8%,29.4%,71.4%,0.0%,40.0%,-,0.0%
2018 (1 matches),,12.5%,100.0%,0.0%,62.5%,0.0%,100.0%,-,0.0%,-,-
2017 (8 matches),,21.4%,40.0%,3.3%,59.2%,21.4%,16.7%,-,75.0%,-,83.3%
2016 (10 matches),,25.8%,54.2%,16.7%,61.5%,17.9%,38.5%,-,66.7%,-,100.0%
2015 (8 matches),,31.7%,50.0%,9.1%,50.6%,18.6%,66.7%,75.0%,75.0%,50.0%,60.0%
Career (52 matches),,27.2%,58.0%,13.1%,50.6%,23.6%,57.3%,69.2%,70.1%,66.7%,74.2%
