Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 M15 Wuhan R32,W vs Lu,89% (8/9),57% (4/7),2/4,1/1,70% (7/10),0/0,0/0,100% (5/5),50% (2/4)
2019 M15 Anning QF,L vs Vanshelboim,100% (2/2),0% (0/2),0/0,0/0,0% (0/5),0/2,0/1,- (0/0),- (0/0)
2019 M15 Anning R16,W vs Ichikawa,69% (9/13),67% (6/9),2/3,1/1,64% (7/11),0/1,0/0,- (0/0),- (0/0)
2018 Taipei CH R16,L vs Soeda,43% (3/7),100% (1/1),0/0,0/0,17% (1/6),0/2,0/1,- (0/0),- (0/0)
2017 Ho Chi Minh City CH R16,L vs Bhambri,38% (3/8),17% (1/6),0/0,0/0,44% (4/9),4/6,2/3,- (0/0),- (0/0)
2017 Gwangju CH R32,L vs Klahn,43% (3/7),13% (1/8),0/0,0/0,50% (5/10),0/2,0/1,- (0/0),- (0/0)
2017 Chengdu CH R16,L vs Donskoy,57% (4/7),0% (0/1),0/0,0/0,43% (3/7),0/2,0/1,- (0/0),- (0/0)
2017 Gatineau CH R32,L vs Soeda,75% (6/8),33% (2/6),0/0,0/0,56% (5/9),1/3,0/1,- (0/0),- (0/0)
2017 Eastbourne Q2,L vs Fabbiano,27% (3/11),50% (2/4),0/0,0/0,40% (4/10),0/2,0/1,- (0/0),- (0/0)
2017 Taipei CH R32,L vs Ebden,58% (7/12),0% (0/1),0/1,0/0,63% (5/8),1/3,1/2,- (0/0),- (0/0)
2017 Egypt F8 SF,L vs Humbert,36% (4/11),0% (0/2),0/0,0/0,60% (6/10),0/2,0/1,- (0/0),- (0/0)
2017 Kyoto CH QF,L vs Zemlja,67% (8/12),0% (0/1),0/0,0/0,33% (1/3),1/3,0/1,- (0/0),- (0/0)
2016 Astana CH R32,L vs Nishioka,38% (3/8),50% (1/2),0/0,0/0,38% (3/8),0/2,0/1,- (0/0),- (0/0)
2016 Kaohsiung CH R32,L vs Vanni,43% (6/14),0% (0/7),0/0,0/0,70% (7/10),2/4,2/3,- (0/0),- (0/0)
2016 Shanghai CH R32,L vs Thompson,67% (12/18),33% (2/6),1/1,0/0,64% (7/11),2/4,2/3,55% (6/11),56% (5/9)
2016 Astana CH R32,L vs Istomin,71% (5/7),0% (0/3),0/0,0/0,40% (2/5),0/2,0/1,- (0/0),- (0/0)
2016 Seoul CH R32,L vs Lacko,50% (2/4),40% (4/10),0/0,0/0,46% (6/13),1/3,1/2,- (0/0),- (0/0)
2016 Taipei CH R32,L vs Wang,40% (4/10),50% (2/4),0/0,0/0,0% (0/5),2/4,2/3,- (0/0),- (0/0)
2016 Uzbekistan F2 QF,L vs Ivashka,60% (3/5),100% (1/1),0/0,0/0,55% (6/11),0/2,0/1,- (0/0),- (0/0)
2016 Raanana CH QF,L vs Fabbiano,33% (3/9),33% (1/3),0/0,0/0,38% (3/8),3/5,3/4,- (0/0),- (0/0)
2019 (3 matches),,79.2%,55.6%,57.1%,100.0%,53.8%,0.0%,0.0%,100.0%,50.0%
2018 (1 matches),,42.9%,100.0%,-,-,16.7%,0.0%,0.0%,-,-
2017 (8 matches),,50.0%,20.7%,0.0%,-,50.0%,30.4%,27.3%,-,-
2016 (10 matches),,47.9%,31.7%,100.0%,-,48.3%,35.5%,50.0%,54.5%,55.6%
2015 (8 matches),,53.8%,37.1%,57.1%,50.0%,56.3%,21.1%,22.2%,60.0%,16.7%
Career (52 matches),,53.9%,37.7%,61.8%,61.5%,53.5%,33.3%,33.3%,48.7%,33.3%
