Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2020 Australian Open Q2,L vs Fernandez,4.4%,7.4%,40.6%,5.7%,9.4%,42.0%,62.1%,33.3%,66.7%,0.0%,0.0%,35.7%,80.0%,0.0%,0.0%,-119
2019 San Jose R16,L vs Sakkari,8.5%,12.3%,43.2%,6.7%,11.2%,44.6%,39.1%,46.5%,45.5%,20.0%,20.0%,33.3%,25.0%,54.5%,0.0%,38
2017 Zhengzhou R32,L vs Akita,10.5%,14.0%,45.1%,7.7%,12.8%,50.0%,38.9%,81.0%,66.7%,16.7%,16.7%,33.3%,33.3%,88.9%,0.0%,-104
2015 ITF Waco R32,L vs Glushko,12.7%,14.3%,34.6%,15.2%,15.2%,35.9%,23.8%,24.0%,25.0%,7.1%,14.3%,30.8%,0.0%,42.9%,0.0%,-51
Career (4 matches),,8.8%,11.9%,41.2%,8.4%,11.9%,43.3%,42.1%,45.1%,46.4%,11.5%,13.1%,33.3%,32.0%,47.2%,0.0%,2
