Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2021,19,10,9,52.6%,20-19,51.3%,188-177,51.5%,2-2,50.0%,0,,,,,,,,,,,,F (W25 Evansville IN)
2020,5,1,4,20.0%,3-9,25.0%,41-63,39.4%,0-0,-,2,40.9%,52.4%,0.0%,2.3%,74.2%,45.9%,47.1%,46.2%,51.1%,48.7%,0.95,R32 (4x)
2019,43,27,16,62.8%,59-36,62.1%,486-377,56.3%,2-1,66.7%,4,61.9%,31.8%,0.7%,3.8%,69.9%,55.0%,51.2%,53.8%,42.6%,47.9%,0.92,W (W60 Las Vegas NV)
2018,29,19,10,65.5%,41-25,62.1%,332-266,55.5%,2-5,28.6%,4,59.2%,56.3%,0.6%,2.0%,68.8%,56.6%,46.4%,53.4%,51.2%,52.4%,1.10,W (Goyang $25K)
2017,59,39,20,66.1%,85-52,62.0%,709-545,56.5%,6-5,54.5%,1,14.3%,14.3%,0.0%,0.0%,70.0%,40.0%,26.7%,36.0%,29.7%,33.3%,0.46,W (2x)
2016,50,26,24,52.0%,57-56,50.4%,515-509,50.3%,5-5,50.0%,0,,,,,,,,,,,,F (Shenzhen $50K)
2015,41,26,15,63.4%,58-37,61.1%,483-416,53.7%,7-5,58.3%,0,,,,,,,,,,,,W (Sumter SC $25K)
2014,47,25,22,53.2%,54-51,51.4%,486-474,50.6%,6-2,75.0%,0,,,,,,,,,,,,F (Winnipeg 25K)
2013,33,23,10,69.7%,52-28,65.0%,407-298,57.7%,1-2,33.3%,0,,,,,,,,,,,,W (2x)
2012,23,15,8,65.2%,34-22,60.7%,286-239,54.5%,4-2,66.7%,0,,,,,,,,,,,,W (Hilton Head Island SC 10K)
2011,12,7,5,58.3%,16-12,57.1%,133-111,54.5%,1-0,100.0%,0,,,,,,,,,,,,SF (Evansville IN 10K)
Career,361,218,143,60.4%,479-347,58.0%,4066-3475,53.9%,36-29,55.4%,11,54.2%,44.2%,0.5%,2.6%,70.1%,53.2%,46.9%,51.3%,46.7%,49.1%,0.96,
