Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
12-Jan-2026,Glasgow CH,Hard,F,293,215,(2) Clement Chidekh [FRA] d. Kukushkin,5-7 6-1 4-0 RET,0.68,5.7%,1.1%,53.4%,59.6%,26.8%,8/15,2:08
12-Feb-2024,Manama CH,Hard,F,231,130,(Alt) Kukushkin d. (5) Richard Gasquet [FRA],7-6(5) 6-4,1.41,3.1%,1.6%,71.9%,78.3%,61.1%,3/4,1:45
03-Jul-2023,Bloomfield Hills CH,Hard,F,262,219,(7) Steve Johnson [USA] d. Kukushkin,6-4 6-7(7) 7-6(4),0.85,3.1%,0.8%,55.0%,66.7%,47.5%,4/10,3:13
05-Jun-2023,Tyler CH,Hard,F,296,187,(3) Nicolas Moreno De Alboran [USA] d. Kukushkin,6-7(8) 7-6(0) 6-4,0.92,4.5%,0.9%,73.0%,69.1%,66.7%,4/6,3:09
21-Nov-2022,Andria CH,Hard,F,223,197,Leandro Riedi [SUI] d. Kukushkin,7-6(4) 6-3,0.76,6.9%,1.1%,63.2%,60.0%,46.9%,8/12,1:48
11-Mar-2019,Phoenix CH,Hard,F,43,57,(6) Matteo Berrettini [ITA] d. (4) Kukushkin,3-6 7-6(6) 7-6(2),1.28,3.9%,1.0%,68.0%,74.3%,63.6%,1/3,2:50
18-Feb-2019,Marseille,Hard,F,50,12,(1) Stefanos Tsitsipas [GRE] d. Kukushkin,7-5 7-6(5),0.70,2.2%,0.0%,65.9%,66.7%,54.8%,3/5,1:58
12-Mar-2018,Irving CH,Hard,F,89,108,Kukushkin d. (ALT) Matteo Berrettini [ITA],6-2 3-6 6-1,1.26,2.9%,4.4%,58.8%,77.5%,46.4%,1/3,1:43
17-Jul-2017,Astana CH,Hard,F,118,160,(5) Egor Gerasimov [BLR] d. (2) Kukushkin,7-6(9) 4-6 6-4,1.01,2.4%,3.3%,66.7%,74.4%,53.7%,9/10,2:33
13-Mar-2017,Irving CH,Hard,F,90,105,(ALT) Aljaz Bedene [SLO] d. Kukushkin,6-4 3-6 6-1,0.71,0.0%,2.6%,59.0%,63.0%,43.8%,6/10,1:49
