Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2022 Wimbledon R128,L vs Brooksby,15% (2/13),50% (1/2),1/5,54% (7/13),14% (1/7),1/1,0/0,1/2,0/0,0/1
2022 Miami R128,W vs Van De Zandschulp,70% (7/10),43% (3/7),1/1,50% (5/10),80% (4/5),3/3,2/2,0/0,1/1,0/0
2021 Davis Cup RR,W vs Kecmanovic,29% (5/17),60% (3/5),0/3,29% (5/17),20% (1/5),3/3,0/0,3/4,0/0,3/3
2021 US Open R128,L vs Andujar,30% (7/23),57% (4/7),1/3,25% (6/24),0% (0/6),2/4,2/2,0/3,0/0,0/1
2021 Wimbledon R128,L vs Bublik,0% (0/12),- (0/0),0/5,46% (6/13),0% (0/6),0/0,0/0,2/3,0/0,0/1
2021 Roland Garros R128,L vs Davidovich Fokina,14% (2/14),100% (2/2),2/5,47% (7/15),14% (1/7),1/2,0/0,2/3,0/0,0/1
2021 Miami R64,L vs Karatsev,20% (2/10),100% (2/2),1/3,44% (4/9),0% (0/4),1/2,0/0,1/2,0/0,1/1
2021 Australian Open R128,L vs Thiem,21% (3/14),100% (3/3),1/5,60% (9/15),22% (2/9),1/3,0/1,1/2,0/0,0/1
2020 Roland Garros R64,L vs Martinez,18% (2/11),100% (2/2),1/7,91% (10/11),10% (1/10),0/2,0/0,1/3,0/0,0/1
2020 Roland Garros R128,W vs Fognini,45% (9/20),78% (7/9),1/4,26% (5/19),20% (1/5),6/7,2/2,2/2,1/1,0/0
2020 US Open R32,L vs Thompson,27% (4/15),50% (2/4),0/4,64% (9/14),33% (3/9),0/2,0/0,2/4,0/0,1/1
2020 US Open R64,W vs Garin,43% (10/23),90% (9/10),2/6,35% (8/23),25% (2/8),5/7,1/1,1/1,0/0,0/0
2020 US Open R128,W vs Balazs,31% (5/16),100% (5/5),1/2,19% (3/16),33% (1/3),5/5,3/3,1/1,1/1,0/0
2020 Davis Cup RR,L vs Haase,19% (3/16),67% (2/3),0/4,40% (6/15),33% (2/6),1/2,0/0,0/0,0/0,0/0
2020 Australian Open R128,L vs Polmans,31% (8/26),75% (6/8),2/6,40% (10/25),20% (2/10),3/5,0/0,1/3,0/0,0/1
2019 Davis Cup RR,W vs Van De Zandschulp,50% (4/8),100% (4/4),0/0,0% (0/8),- (0/0),4/4,2/2,0/0,1/1,0/0
2019 Shanghai R64,W vs Kecmanovic,45% (5/11),20% (1/5),0/0,9% (1/11),100% (1/1),1/1,1/1,0/0,1/1,0/0
2019 St. Petersburg R32,W vs Sinner,40% (4/10),75% (3/4),0/2,45% (5/11),60% (3/5),1/3,1/1,2/2,0/0,0/0
2019 US Open R64,L vs Popyrin,37% (7/19),71% (5/7),1/6,39% (7/18),0% (0/7),4/5,1/2,0/1,0/0,0/0
2019 US Open R128,W vs Bautista Agut,36% (8/22),88% (7/8),3/5,32% (7/22),29% (2/7),5/7,3/3,2/2,1/1,0/0
2022 (2 matches),,39.1%,44.4%,33.3%,52.2%,41.7%,100.0%,100.0%,50.0%,100.0%,0.0%
2021 (6 matches),,21.1%,73.7%,20.8%,39.8%,10.8%,57.1%,66.7%,52.9%,-,50.0%
2020 (7 matches),,32.3%,80.5%,21.2%,41.5%,23.5%,66.7%,100.0%,57.1%,100.0%,33.3%
2019 (39 matches),,34.3%,68.1%,31.4%,32.6%,38.5%,77.5%,87.2%,82.0%,92.3%,85.7%
2018 (52 matches),,35.1%,69.6%,24.0%,35.3%,35.8%,77.0%,78.4%,76.4%,89.5%,81.8%
Career (337 matches),,36.5%,69.2%,23.1%,36.1%,33.9%,77.7%,78.0%,72.1%,82.6%,71.0%
