Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
12,Evgeny Donskoy [RUS],9,3,75.0%,3,0,3,0.0%,2007,2024,9,1.29,4.3%,2.5%,61.1%,74.7%,57.3%,67.9%,41.5%,60.7%,38.3%
11,Kei Nishikori [JPN],0,11,0.0%,0,0,0,-,2011,2025,11,0.79,5.2%,2.5%,59.9%,64.2%,45.1%,56.5%,34.3%,57.1%,28.3%
10,Denis Istomin [UZB],5,5,50.0%,6,3,3,50.0%,2006,2018,8,0.97,4.0%,2.4%,58.5%,68.0%,57.2%,63.5%,35.2%,60.4%,36.7%
9,David Ferrer [ESP],2,7,22.2%,1,0,1,0.0%,2009,2018,9,0.89,2.4%,2.0%,58.6%,65.8%,44.9%,57.2%,38.0%,66.3%,34.6%
8,Illya Marchenko [UKR],6,2,75.0%,3,1,2,33.3%,2006,2013,2,1.40,3.8%,3.8%,51.9%,77.8%,62.0%,70.2%,41.7%,66.7%,46.7%
7,Andrey Rublev [RUS],4,3,57.1%,1,1,0,100.0%,2015,2020,7,1.04,3.5%,0.9%,67.6%,66.1%,59.1%,63.8%,37.7%,51.7%,54.8%
7,Damir Dzumhur [BIH],3,4,42.9%,4,2,2,50.0%,2013,2019,7,0.85,2.8%,0.7%,61.1%,62.8%,54.0%,59.4%,34.7%,71.2%,40.0%
7,Adrian Mannarino [FRA],0,7,0.0%,1,0,1,0.0%,2008,2019,6,0.84,2.3%,2.1%,57.8%,58.3%,49.3%,54.5%,38.5%,51.7%,37.2%
7,Viktor Troicki [SRB],3,4,42.9%,1,1,0,100.0%,2006,2018,5,1.11,2.3%,1.4%,61.8%,65.3%,57.9%,62.5%,41.5%,59.0%,40.8%
7,Konstantin Kravchuk [RUS],6,1,85.7%,2,1,1,50.0%,2007,2013,4,1.69,3.7%,2.5%,61.5%,78.0%,66.0%,73.4%,44.9%,93.3%,35.9%
6,Steve Johnson [USA],3,3,50.0%,3,2,1,66.7%,2014,2023,6,0.96,4.6%,1.5%,54.6%,68.5%,52.6%,61.3%,37.2%,56.4%,44.7%
6,Fabio Fognini [ITA],3,3,50.0%,3,1,2,33.3%,2009,2020,5,1.15,3.3%,1.6%,64.0%,67.2%,49.4%,60.7%,45.2%,52.2%,38.8%
6,Malek Jaziri [TUN],5,1,83.3%,2,1,1,50.0%,2011,2020,6,1.16,7.3%,2.4%,60.4%,71.2%,53.6%,64.2%,41.4%,67.6%,39.7%
6,Mischa Zverev [GER],2,4,33.3%,2,1,1,50.0%,2010,2018,6,0.90,3.5%,1.4%,61.2%,65.4%,51.4%,60.0%,36.0%,62.7%,40.0%
6,Teymuraz Gabashvili [RUS],5,1,83.3%,2,2,0,100.0%,2010,2017,6,1.11,5.1%,1.3%,56.9%,72.5%,54.9%,65.0%,39.0%,69.7%,50.0%
