Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,1,0,1,0.0%,1-1,50.0%,9-9,50.0%,0-0,-,1,63.6%,16.7%,11.6%,0.0%,55.1%,57.9%,51.6%,55.1%,33.8%,44.3%,0.75,R32 (Montpellier)
2024,6,2,4,33.3%,4-9,30.8%,60-74,44.8%,1-3,25.0%,6,70.8%,20.0%,3.6%,2.3%,64.7%,64.7%,46.2%,58.1%,34.8%,47.3%,0.83,QF (Hangzhou)
2023,3,1,2,33.3%,3-4,42.9%,37-36,50.7%,0-2,0.0%,3,81.6%,16.7%,1.6%,1.6%,68.0%,65.1%,58.0%,62.8%,33.6%,48.8%,0.90,R32 (Astana)
2022,11,1,10,9.1%,5-22,18.5%,103-155,39.9%,0-2,0.0%,9,73.3%,10.1%,2.6%,0.9%,65.5%,61.2%,56.1%,59.5%,30.7%,45.3%,0.76,
2021,18,5,13,27.8%,14-33,29.8%,201-264,43.2%,4-4,50.0%,16,68.0%,16.7%,3.7%,1.9%,64.5%,64.4%,47.5%,58.4%,33.5%,46.5%,0.81,
2020,16,6,10,37.5%,19-28,40.4%,220-241,47.7%,4-6,40.0%,16,72.3%,24.2%,3.7%,1.9%,62.2%,64.9%,51.7%,59.9%,38.2%,49.3%,0.95,QF (Nur-Sultan)
2019,48,22,26,45.8%,54-61,47.0%,560-577,49.3%,8-9,47.1%,48,77.3%,21.2%,3.5%,1.4%,65.6%,66.3%,53.1%,61.7%,36.1%,49.1%,0.94,F (Marseille)
2018,43,21,22,48.8%,55-58,48.7%,543-559,49.3%,12-9,57.1%,43,76.5%,21.9%,3.1%,1.6%,64.3%,66.1%,52.5%,61.2%,37.4%,49.4%,0.97,SF (2x)
2017,27,13,14,48.1%,40-37,51.9%,375-353,51.5%,5-8,38.5%,27,78.0%,26.7%,4.2%,1.2%,66.5%,68.3%,50.5%,62.3%,39.4%,50.8%,1.04,SF (Memphis)
2016,35,13,22,37.1%,34-49,41.0%,378-436,46.4%,8-8,50.0%,34,70.1%,21.9%,3.4%,2.0%,59.2%,65.3%,48.7%,58.5%,37.1%,48.1%,0.90,QF (Memphis)
2015,43,19,24,44.2%,50-57,46.7%,513-531,49.1%,10-13,43.5%,39,74.9%,21.0%,3.8%,2.3%,57.0%,67.2%,53.0%,61.1%,35.4%,48.5%,0.91,F (Sydney)
2014,42,16,26,38.1%,53-66,44.5%,566-601,48.5%,11-16,40.7%,38,76.1%,21.9%,4.5%,1.7%,60.7%,68.7%,50.9%,61.7%,36.6%,49.3%,0.96,SF (Moscow)
2013,13,6,7,46.2%,18-18,50.0%,171-183,48.3%,3-1,75.0%,12,70.2%,28.4%,5.7%,2.7%,54.2%,67.6%,48.4%,58.8%,38.1%,48.9%,0.92,F (Moscow)
2012,27,12,15,44.4%,39-44,47.0%,370-408,47.6%,4-3,57.1%,24,68.6%,23.8%,3.8%,2.1%,59.2%,62.9%,52.1%,58.5%,37.9%,48.4%,0.91,QF (Nice)
2011,34,10,24,29.4%,31-57,35.2%,389-463,45.7%,4-7,36.4%,30,70.3%,22.6%,4.5%,2.7%,56.5%,65.3%,50.0%,58.7%,37.6%,48.0%,0.91,QF (Basel)
2010,25,17,8,68.0%,38-24,61.3%,311-284,52.3%,4-2,66.7%,19,75.4%,25.0%,6.1%,1.9%,59.1%,68.0%,53.4%,62.1%,38.2%,50.1%,1.01,W (St. Petersburg)
2009,14,7,7,50.0%,20-18,52.6%,188-177,51.5%,1-4,20.0%,11,74.0%,25.8%,4.3%,2.8%,55.8%,66.3%,50.4%,59.3%,38.9%,49.1%,0.96,SF (Moscow)
2008,8,4,4,50.0%,10-10,50.0%,91-102,47.2%,3-1,75.0%,6,75.4%,22.1%,5.5%,3.1%,58.3%,70.4%,51.1%,62.4%,36.6%,48.9%,0.97,R16 (2x)
2007,1,0,1,0.0%,0-2,0.0%,8-13,38.1%,0-0,-,1,80.0%,0.0%,8.1%,1.6%,72.6%,77.8%,35.3%,66.1%,29.4%,46.9%,0.87,R32 (St. Petersburg)
Career,415,175,240,42.2%,488-598,44.9%,5093-5466,48.2%,82-98,45.6%,383,73.9%,22.2%,4.0%,1.9%,61.2%,66.3%,51.3%,60.4%,36.9%,48.8%,0.93,
