Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2022 Wimbledon R128,L vs Brooksby,58% (7/12),25% (1/4),0/0,0/0,14% (1/7),0/3,0/1,- (0/0),- (0/0)
2022 Miami R128,W vs Van De Zandschulp,64% (9/14),25% (3/12),2/3,1/1,92% (11/12),0/0,0/0,- (0/0),- (0/0)
2021 Davis Cup RR,W vs Kecmanovic,52% (13/25),43% (3/7),2/7,1/5,73% (11/15),8/9,4/4,72% (13/18),39% (7/18)
2021 US Open R128,L vs Andujar,53% (18/34),22% (4/18),2/3,0/0,50% (6/12),4/7,2/3,- (0/0),- (0/0)
2021 Wimbledon R128,L vs Bublik,70% (7/10),- (0/0),0/0,0/0,25% (2/8),1/4,1/2,- (0/0),- (0/0)
2021 Roland Garros R128,L vs Davidovich Fokina,69% (9/13),100% (2/2),0/0,0/0,60% (9/15),1/4,0/1,- (0/0),- (0/0)
2021 Miami R64,L vs Karatsev,71% (5/7),67% (2/3),0/0,0/0,43% (3/7),1/3,0/1,- (0/0),- (0/0)
2021 Australian Open R128,L vs Thiem,35% (8/23),75% (3/4),0/1,0/0,65% (13/20),0/3,0/1,0% (0/4),40% (2/5)
2020 Roland Garros R64,L vs Martinez,25% (2/8),40% (2/5),0/0,0/0,47% (8/17),2/5,0/1,- (0/0),- (0/0)
2020 Roland Garros R128,W vs Fognini,68% (15/22),58% (7/12),3/4,1/1,60% (6/10),0/1,0/0,100% (4/4),75% (3/4)
2020 US Open R32,L vs Thompson,62% (8/13),40% (2/5),0/0,0/0,54% (7/13),2/5,1/2,- (0/0),- (0/0)
2020 US Open R64,W vs Garin,52% (17/33),69% (9/13),3/5,1/1,63% (10/16),0/2,0/0,- (0/0),- (0/0)
2020 US Open R128,W vs Balazs,67% (14/21),83% (5/6),3/4,1/1,71% (5/7),0/0,0/0,- (0/0),- (0/0)
2020 Davis Cup RR,L vs Haase,100% (11/11),50% (2/4),1/1,0/0,60% (6/10),3/5,1/2,80% (4/5),75% (3/4)
2020 Australian Open R128,L vs Polmans,57% (17/30),55% (6/11),2/4,0/0,47% (7/15),4/7,3/4,56% (5/9),56% (5/9)
2019 Davis Cup RR,W vs Van De Zandschulp,62% (8/13),80% (4/5),2/5,1/3,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 Shanghai R64,W vs Kecmanovic,55% (11/20),10% (1/10),2/6,1/1,100% (1/1),0/0,0/0,80% (4/5),50% (3/6)
2019 St. Petersburg R32,W vs Sinner,69% (9/13),60% (3/5),2/3,1/1,82% (9/11),1/1,0/0,83% (5/6),40% (2/5)
2019 US Open R64,L vs Popyrin,69% (11/16),31% (5/16),1/1,0/0,30% (3/10),3/6,3/4,- (0/0),- (0/0)
2019 US Open R128,W vs Bautista Agut,49% (17/35),70% (7/10),3/3,1/1,50% (5/10),0/2,0/0,- (0/0),- (0/0)
2022 (2 matches),,61.5%,25.0%,66.7%,100.0%,63.2%,0.0%,0.0%,-,-
2021 (6 matches),,53.6%,41.2%,36.4%,20.0%,57.1%,50.0%,58.3%,59.1%,39.1%
2020 (7 matches),,60.9%,58.9%,66.7%,100.0%,55.7%,44.0%,55.6%,72.2%,64.7%
2019 (39 matches),,62.9%,38.8%,52.0%,52.5%,61.6%,39.5%,45.5%,62.8%,32.1%
2018 (52 matches),,62.4%,40.2%,50.7%,51.9%,64.5%,44.8%,52.9%,59.7%,39.7%
Career (337 matches),,62.0%,41.3%,54.6%,55.9%,61.6%,43.7%,47.4%,60.9%,36.1%
