Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2022 Miami R128,W vs Van De Zandschulp,4.6,5.1,4.1,54.4%,46.7%,57.9%,60.0%,52.8%,12.8%,10.0,7.1,2.0,1.8
2021 Davis Cup Finals QF,W vs Kecmanovic,5.2,5.8,4.5,47.6%,59.3%,44.1%,51.3%,53.6%,9.5%,8.5,3.0,8.0,3.4
2021 Miami R64,L vs Karatsev,3.8,3.9,3.8,42.6%,55.6%,11.1%,33.3%,52.2%,23.7%,0.5,0.7,-1.5,-2.7
2021 Dubai R64,L vs Struff,3.1,3.5,2.6,45.8%,32.0%,62.5%,0.0%,54.3%,20.7%,-4.0,-6.2,-7.5,-16.3
2020 Davis Cup Qualifiers RR,L vs Haase,4.9,5.5,4.3,43.6%,43.9%,68.2%,58.6%,51.7%,14.4%,13.0,7.3,1.5,1.0
2020 Australian Open R128,L vs Polmans,4.6,5.0,4.1,41.8%,55.2%,62.5%,51.1%,43.5%,16.4%,25.0,8.9,7.5,2.5
2019 Davis Cup Finals RR,W vs Van De Zandschulp,4.9,5.3,4.4,61.4%,68.4%,60.0%,56.3%,54.8%,25.9%,6.5,6.4,3.0,4.8
2019 Shanghai R64,W vs Kecmanovic,4.8,5.2,4.4,52.5%,50.0%,72.0%,43.8%,48.3%,14.0%,21.5,14.7,-1.5,-1.1
2019 St Petersburg R32,W vs Sinner,4.9,5.6,4.0,50.0%,43.3%,58.3%,57.9%,56.2%,23.7%,-0.5,-0.3,3.5,3.7
2019 Wimbledon R16,L vs Nishikori,3.9,3.8,3.9,50.0%,50.0%,42.9%,18.8%,41.6%,19.7%,16.0,10.9,0.0,0.0
2019 Marseille F,L vs Tsitsipas,4.8,5.8,3.5,41.0%,58.5%,47.8%,40.0%,51.7%,7.7%,12.0,7.5,0.0,0.0
2019 Marseille SF,W vs Humbert,5.4,5.7,5.2,56.3%,52.6%,53.8%,63.6%,48.9%,11.1%,7.5,5.8,6.0,4.8
2019 Rotterdam R16,L vs Dzumhur,5.7,6.7,4.4,46.9%,37.1%,47.1%,43.3%,48.9%,7.8%,-4.5,-2.7,-5.0,-3.1
2019 Rotterdam R32,W vs Haase,5.8,7.2,4.4,46.9%,56.0%,71.4%,66.7%,46.7%,11.3%,17.0,12.4,9.0,6.5
2019 Sofia R16,L vs Monfils,4.3,5.4,3.4,39.2%,63.6%,54.5%,35.7%,50.2%,17.6%,-1.0,-1.0,1.5,1.7
2019 Sofia R32,W vs Djere,4.9,4.5,5.2,52.4%,46.7%,64.3%,57.1%,49.5%,13.3%,6.5,4.4,7.5,5.6
2017 Memphis SF,L vs Basilashvili,4.7,4.7,4.6,44.6%,35.3%,31.6%,66.7%,37.8%,13.9%,0.0,0.0,-10.5,-7.2
2015 Basel R32,L vs Federer,3.4,4.0,2.5,35.5%,23.8%,33.3%,75.0%,56.1%,20.0%,-6.0,-10.9,-2.5,-6.4
2015 Monte Carlo R64,L vs Kohlschreiber,4.3,4.6,4.0,44.6%,34.8%,50.0%,46.7%,44.5%,9.5%,2.0,2.5,-10.0,-9.5
2015 Casablanca R16,L vs Gimeno Traver,4.3,5.3,2.6,32.6%,25.0%,37.5%,60.0%,53.4%,19.1%,-5.0,-6.9,-6.5,-12.3
Career (23 matches),,4.5,5.0,4.0,45.8%,47.1%,51.9%,52.5%,49.6%,14.6%,5.5,4.1,0.9,0.8
