Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2022 Wimbledon R128,L vs Brooksby,20,33,0.6,13.0%,21.4%,18,31,0.6,12.2%,21.1%,7.5%,4.1%,1.8,14.9%,8.4%
2022 Miami Masters R128,W vs Van De Zandschulp,19,18,1.1,12.8%,12.2%,19,17,1.1,13.5%,12.1%,8.5%,5.0%,0.8,20.3%,24.3%
2021 Davis Cup RR,W vs Kecmanovic,44,56,0.8,17.1%,21.7%,39,55,0.7,16.4%,23.1%,12.6%,3.8%,0.8,13.6%,17.4%
2021 US Open R128,L vs Andujar,54,40,1.4,18.1%,13.4%,42,36,1.2,16.0%,13.7%,11.5%,3.8%,1.0,17.1%,17.1%
2021 Wimbledon R128,L vs Bublik,16,8,2.0,11.9%,5.9%,11,5,2.2,10.4%,4.7%,7.5%,0.0%,3.5,34.1%,9.6%
2021 Roland Garros R128,L vs Davidovich Fokina,17,31,0.5,9.7%,17.7%,17,31,0.5,11.0%,20.0%,,,0.9,15.4%,17.7%
2021 Miami Masters R64,L vs Karatsev,5,18,0.3,4.9%,17.5%,4,17,0.2,4.2%,17.7%,2.1%,2.1%,0.8,25.2%,30.1%
2021 Dubai R64,L vs Struff,4,22,0.2,4.5%,25.0%,3,20,0.2,4.3%,28.6%,4.3%,0.0%,1.3,34.1%,26.1%
2021 Australian Open R128,L vs Thiem,13,44,0.3,6.4%,21.8%,13,44,0.3,6.8%,23.0%,,,1.1,13.9%,12.4%
2020 Roland Garros R64,L vs Martinez,19,17,1.1,13.5%,12.1%,19,17,1.1,14.3%,12.8%,,,5.2,18.4%,3.5%
2020 Roland Garros R128,W vs Fognini,38,31,1.2,15.8%,12.9%,38,31,1.2,17.0%,13.8%,,,0.9,14.9%,17.0%
2020 US Open R32,L vs Thompson,24,44,0.5,13.1%,24.0%,22,42,0.5,13.3%,25.3%,7.2%,5.4%,1.1,14.8%,13.1%
2020 US Open R64,W vs Garin,45,41,1.1,15.0%,13.7%,39,34,1.1,14.6%,12.7%,8.6%,6.0%,1.0,15.0%,15.7%
2020 US Open R128,W vs Balazs,31,23,1.3,17.1%,12.7%,28,22,1.3,17.1%,13.4%,11.6%,5.5%,0.7,16.6%,24.3%
2020 Davis Cup RR,L vs Haase,32,30,1.1,17.2%,16.1%,26,29,0.9,15.8%,17.6%,12.7%,3.0%,0.8,15.1%,18.8%
2020 Australian Open R128,L vs Polmans,77,61,1.3,22.3%,17.6%,77,61,1.3,24.8%,19.6%,,,1.0,9.0%,9.2%
2019 Davis Cup RR,W vs Van De Zandschulp,10,13,0.8,11.2%,14.6%,5,13,0.4,6.6%,17.1%,6.6%,0.0%,0.3,12.4%,36.0%
2019 Shanghai Masters R64,W vs Kecmanovic,38,24,1.6,24.5%,15.5%,35,23,1.5,24.3%,16.0%,16.0%,5.6%,0.7,12.9%,17.4%
2019 St. Petersburg R32,W vs Sinner,8,28,0.3,5.6%,19.6%,7,28,0.3,5.2%,20.9%,3.0%,2.2%,0.6,16.1%,25.2%
2019 US Open R64,L vs Popyrin,23,42,0.5,10.0%,18.3%,20,40,0.5,9.8%,19.6%,8.3%,1.5%,1.0,19.1%,19.1%
Career (67 matches),,2007,2228,0.9,14.9%,16.5%,1757,2132,0.8,14.3%,17.4%,7.7%,3.2%,1.0,16.3%,16.5%
