Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2022 Miami R128,W vs Van De Zandschulp,74.3%,55.8%,5.7%,3/1,2.23,14.3%,71.4%,60.0%,2.4%,2.32,24.2%,84.6%,50.0%,11.5%,2.11,0.0%
2021 Davis Cup Finals QF,W vs Kecmanovic,70.2%,44.7%,1.7%,1/1,2.39,11.4%,68.8%,45.5%,1.3%,2.36,16.4%,81.1%,43.3%,2.7%,2.47,0.0%
2021 Miami R64,L vs Karatsev,73.2%,41.5%,12.5%,3/4,-,2.9%,59.3%,43.8%,11.1%,-,4.2%,92.6%,40.0%,14.8%,-,0.0%
2021 Dubai R64,L vs Struff,45.1%,47.8%,2.0%,0/1,-,0.0%,24.0%,33.3%,4.0%,-,0.0%,85.0%,52.9%,0.0%,-,0.0%
2020 Davis Cup Qualifiers RR,L vs Haase,63.5%,49.2%,4.2%,4/0,2.42,18.8%,49.1%,48.1%,3.6%,2.45,34.2%,89.5%,50.0%,5.3%,2.37,0.0%
2020 Australian Open R128,L vs Polmans,65.5%,58.0%,4.1%,3/4,2.38,17.2%,60.3%,52.1%,1.7%,2.35,26.1%,81.3%,69.2%,10.4%,2.42,1.9%
2019 Davis Cup Finals RR,W vs Van De Zandschulp,71.1%,59.4%,0.0%,0/0,2.45,13.3%,61.5%,50.0%,0.0%,2.47,25.0%,100.0%,68.8%,0.0%,2.43,0.0%
2019 Shanghai R64,W vs Kecmanovic,72.3%,48.3%,2.4%,1/1,2.21,3.6%,69.6%,48.7%,1.8%,2.16,5.3%,87.5%,47.6%,4.2%,2.31,0.0%
2019 St Petersburg R32,W vs Sinner,65.6%,50.0%,0.0%,0/0,2.55,1.5%,60.5%,50.0%,0.0%,2.41,2.6%,87.5%,50.0%,0.0%,2.74,0.0%
2019 Wimbledon R16,L vs Nishikori,70.8%,48.2%,10.8%,6/7,2.40,22.9%,67.6%,50.0%,7.0%,2.51,35.3%,78.7%,45.9%,17.0%,2.23,3.1%
2019 Marseille F,L vs Tsitsipas,57.9%,45.5%,3.9%,2/1,2.51,13.5%,44.0%,36.4%,6.0%,2.51,20.4%,84.6%,54.5%,0.0%,2.50,0.0%
2019 Marseille SF,W vs Humbert,69.4%,52.0%,0.0%,0/0,2.55,6.3%,58.5%,50.0%,0.0%,2.45,9.5%,92.9%,53.8%,0.0%,2.73,0.0%
2019 Rotterdam R16,L vs Dzumhur,69.4%,30.2%,1.6%,0/1,2.48,69.2%,65.1%,32.1%,0.0%,2.45,71.1%,83.3%,26.7%,5.6%,2.54,66.7%
2019 Rotterdam R32,W vs Haase,62.9%,53.8%,4.8%,3/0,2.22,10.2%,47.5%,36.8%,5.0%,2.30,17.2%,95.2%,70.0%,4.8%,2.10,0.0%
2019 Sofia R16,L vs Monfils,43.8%,57.1%,3.1%,1/1,2.49,10.3%,32.4%,41.7%,0.0%,2.36,16.0%,72.7%,68.8%,9.1%,2.71,0.0%
2019 Sofia R32,W vs Djere,63.5%,50.0%,4.7%,1/3,2.38,12.8%,62.5%,51.4%,1.8%,2.35,26.1%,86.4%,47.4%,13.6%,2.42,0.0%
2017 Memphis SF,L vs Basilashvili,76.3%,37.8%,11.9%,1/6,2.32,1.6%,73.2%,36.7%,2.4%,2.38,2.6%,83.3%,40.0%,33.3%,2.22,0.0%
2015 Basel R32,L vs Federer,57.5%,17.4%,12.5%,2/3,1.93,43.6%,50.0%,18.2%,9.1%,1.96,39.1%,80.0%,16.7%,20.0%,1.88,50.0%
2015 Monte Carlo R64,L vs Kohlschreiber,73.6%,51.3%,1.9%,1/0,2.56,2.5%,67.6%,43.5%,2.9%,2.47,5.3%,84.2%,62.5%,0.0%,2.64,0.0%
2015 Casablanca R16,L vs Gimeno Traver,58.6%,29.4%,3.4%,1/0,2.34,0.0%,46.7%,14.3%,0.0%,2.38,0.0%,71.4%,40.0%,7.1%,2.23,0.0%
Career (23 matches),,65.0%,47.4%,5.3%,46.2%,2.37,14.5%,58.3%,45.2%,3.2%,2.36,20.6%,83.8%,50.3%,9.8%,2.38,5.4%
