Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
09-Mar-2026,W50 Heraklion,Clay,R64,871,1265,Viktoria Veleva [BUL] d. Stamatova,6-4 6-4,0.93,1.5%,8.8%,69.1%,46.8%,9.5%,9/18,1:45
15-Dec-2025,W15 Antalya,Clay,R16,874,533,Rinko Matsuda [JPN] d. Stamatova,6-4 6-3,0.74,0.0%,3.3%,67.2%,53.7%,55.0%,4/8,1:35
15-Dec-2025,W15 Antalya,Clay,R32,874,810,Stamatova d. Brenda Fruhvirtova [CZE],7-5 6-1,1.36,0.0%,4.4%,63.2%,74.4%,48.0%,4/5,1:25
08-Dec-2025,W15 Antalya,Clay,R32,923,487,Alessandra Mazzola [ITA] d. Stamatova,4-0 RET,0.38,0.0%,22.2%,66.7%,16.7%,0.0%,0/2,0:22
01-Dec-2025,W15 Antalya,clay,SF,923,1199,Alesia Breaz [ROU] d. Stamatova,3-6 7-5 6-2,0.90,0.0%,8.4%,71.1%,47.5%,50.0%,3/10,2:31
01-Dec-2025,W15 Antalya,clay,QF,923,1022,Stamatova d. Lyubov Kostenko [UKR],6-1 6-4,1.41,1.9%,7.4%,70.4%,65.8%,37.5%,3/5,1:41
01-Dec-2025,W15 Antalya,clay,R16,923,695,Stamatova d. Ilay Yoruk [TUR],6-4 6-4,1.17,1.7%,3.4%,74.6%,65.9%,40.0%,3/6,1:33
01-Dec-2025,W15 Antalya,clay,R32,923,1074,Stamatova d. Ruby Cooling [GBR],6-2 3-6 6-3,1.19,1.2%,4.7%,77.9%,62.7%,47.4%,8/12,2:15
27-Oct-2025,W35 Istanbul,Hard,R32,910,410,Alevtina Ibragimova [RUS] d. Stamatova,6-0 6-0,0.15,0.0%,12.1%,69.7%,26.1%,20.0%,1/7,0:46
13-Oct-2025,W35 Heraklion,Clay,R32,877,810,Franziska Sziedat [GER] d. Stamatova,6-1 6-2,0.55,5.1%,17.9%,41.0%,37.5%,26.1%,0/6,1:12
06-Oct-2025,W50 Heraklion,Clay,R32,917,329,Elena Ruxandra Bertea [ROU] d. Stamatova,6-2 6-2,0.78,1.4%,2.7%,62.2%,39.1%,53.6%,7/13,1:50
06-Oct-2025,W50 Heraklion,Clay,R64,917,723,Stamatova d. Michaela Bayerlova [CZE],7-6(7) 7-5,1.09,0.0%,5.0%,77.2%,56.4%,39.1%,11/17,3:00
15-Sep-2025,W50+H Pazardzhik,clay,R32,898,333,Cagla Buyukakcay [TUR] d. Stamatova,7-5 6-2,0.80,0.0%,5.6%,53.7%,48.3%,36.0%,3/10,1:37
08-Sep-2025,W15 Kursumlijska Banja,Clay,R32,964,912,Agustina Chlpac [ARG] d. Stamatova,7-6(8) 6-4,0.86,0.0%,6.8%,67.6%,58.0%,37.5%,3/7,2:02
01-Sep-2025,W15 Kursumlijska Banja,Clay,SF,969,614,Draginja Vukovic [SRB] d. Stamatova,6-1 6-1,0.29,2.9%,17.6%,52.9%,33.3%,18.8%,1/7,0:42
01-Sep-2025,W15 Kursumlijska Banja,Clay,QF,969,897,Stamatova d. Agustina Chlpac [ARG],6-3 6-4,1.27,4.3%,8.7%,56.5%,57.7%,45.0%,0/4,1:22
01-Sep-2025,W15 Kursumlijska Banja,Clay,R16,969,1357,Stamatova d. Katarina Kujovic [BEL],6-3 6-0,1.95,0.0%,2.3%,81.4%,68.6%,62.5%,5/6,1:08
01-Sep-2025,W15 Kursumlijska Banja,Clay,R32,969,1236,Stamatova d. Melis Rasim [BUL],7-5 6-4,1.13,1.4%,8.5%,60.6%,67.4%,42.9%,5/8,1:50
