Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),870,32,,,,,,,,,1363,17,,
2025,861,33,,,,,,,,,1171,27
2024,852,30,,,,,,,,,803,57
2023,672,57,,,,,,,,,,
2022,760,31,,,,,,,,,,
2021,667,54,,,,,,,,,,
2020,673,44,,,,,,,,,597,84
2019,709,35,,,,,,,,,565,86
2018,716,12,,,,,,,,,874,10
2017,637,36,,,,,,,,,887,23
2016,601,40,,,,,,,,,658,49
2015,453,67,,,,,,,,,563,65
2014,526,47,,,,,,,,,529,65
2013,541,61,,,,,,,,,621,61
2012,661,34,,,,,,,,,646,46
2011,637,39,,,,,,,,,824,27
2010,870,15,,,,,,,,,783,27
