Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
8,Melis Sezer [TUR],0,8,0.0%,0,0,0,-,2012,2022,0,,,,,,,,,,
7,Ilay Yoruk [TUR],3,4,42.9%,2,0,2,0.0%,2016,2025,1,1.17,1.7%,3.4%,74.6%,65.9%,40.0%,59.3%,47.5%,50.0%,50.0%
6,Cemre Anil [TUR],6,0,100.0%,2,1,1,50.0%,2014,2018,0,,,,,,,,,,
5,Tamara Curovic [SRB],2,3,40.0%,2,2,0,100.0%,2013,2023,0,,,,,,,,,,
5,Natalija Stevanovic [SRB],0,5,0.0%,1,0,1,0.0%,2011,2017,0,,,,,,,,,,
4,Franziska Sziedat [GER],3,1,75.0%,0,0,0,-,2019,2025,1,0.55,5.1%,17.9%,41.0%,37.5%,26.1%,30.8%,37.7%,0.0%,20.0%
4,Alena Fomina [RUS],2,2,50.0%,0,0,0,-,2012,2017,0,,,,,,,,,,
4,Agni Stefanou [GRE],2,2,50.0%,0,0,0,-,2012,2015,0,,,,,,,,,,
3,Michaela Bayerlova [CZE],2,1,66.7%,2,1,1,50.0%,2024,2025,2,1.12,0.5%,6.6%,71.7%,58.5%,46.4%,55.1%,50.5%,65.4%,53.8%
3,Gloria Ceschi [ITA],0,3,0.0%,1,0,1,0.0%,2020,2025,1,0.94,0.0%,1.9%,71.2%,48.6%,60.0%,51.9%,45.1%,16.7%,40.0%
3,Petra Konjikusic [SRB],2,1,66.7%,2,2,0,100.0%,2024,2025,1,1.08,0.0%,3.8%,66.3%,54.7%,51.9%,53.8%,50.0%,16.7%,38.5%
3,Doga Turkmen [TUR],2,1,66.7%,1,1,0,100.0%,2020,2024,0,,,,,,,,,,
3,Defne Cirpanli [TUR],1,2,33.3%,1,1,0,100.0%,2023,2024,0,,,,,,,,,,
3,Linda Sevcikova [CZE],2,1,66.7%,1,1,0,100.0%,2023,2023,0,,,,,,,,,,
3,Nuria Brancaccio [ITA],2,1,66.7%,0,0,0,-,2018,2022,0,,,,,,,,,,
