Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
1995,10,2,8,20.0%,3-16,15.8%,54-101,34.8%,1-0,100.0%,0,,,,,,,,,,,,R32 (3x)
1994,4,0,4,0.0%,0-8,0.0%,19-48,28.4%,0-0,-,0,,,,,,,,,,,,R32 (3x)
1993,38,17,21,44.7%,35-47,42.7%,355-400,47.0%,5-4,55.6%,0,,,,,,,,,,,,R16 (6x)
1992,32,16,16,50.0%,32-30,51.6%,272-277,49.5%,4-4,50.0%,0,,,,,,,,,,,,SF (Eastbourne)
1991,33,14,19,42.4%,34-37,47.9%,310-315,49.6%,1-5,16.7%,0,,,,,,,,,,,,SF (Westchester)
1990,46,26,20,56.5%,51-49,51.0%,449-437,50.7%,5-2,71.4%,0,,,,,,,,,,,,SF (2x)
1989,45,27,18,60.0%,53-36,59.6%,435-379,53.4%,6-8,42.9%,0,,,,,,,,,,,,SF (2x)
1988,49,27,22,55.1%,57-48,54.3%,488-449,52.1%,8-5,61.5%,0,,,,,,,,,,,,SF (2x)
1987,41,21,20,51.2%,43-47,47.8%,411-412,49.9%,5-1,83.3%,0,,,,,,,,,,,,SF (Newport)
1986,46,25,21,54.3%,52-47,52.5%,448-440,50.5%,6-4,60.0%,0,,,,,,,,,,,,SF (2x)
1985,51,28,23,54.9%,52-53,49.5%,482-472,50.5%,9-2,81.8%,0,,,,,,,,,,,,QF (4x)
1984,48,22,26,45.8%,49-53,48.0%,462-454,50.4%,3-8,27.3%,0,,,,,,,,,,,,SF (3x)
1983,43,24,19,55.8%,50-41,54.9%,402-381,51.3%,1-4,20.0%,0,,,,,,,,,,,,W (Richmond)
1982,52,31,21,59.6%,64-48,57.1%,506-446,53.2%,5-3,62.5%,0,,,,,,,,,,,,F (Birmingham)
1981,39,16,23,41.0%,35-51,40.7%,370-416,47.1%,2-3,40.0%,0,,,,,,,,,,,,QF (2x)
1980,48,27,21,56.3%,62-51,54.9%,520-488,51.6%,1-1,50.0%,0,,,,,,,,,,,,W (Wimbledon Plate)
1979,27,17,10,63.0%,33-22,60.0%,275-227,54.8%,3-4,42.9%,0,,,,,,,,,,,,F (3x)
1978,4,3,1,75.0%,4-2,66.7%,30-26,53.6%,2-0,100.0%,0,,,,,,,,,,,,R16 (Surbiton)
1977,2,1,1,50.0%,2-1,66.7%,15-15,50.0%,0-1,0.0%,0,,,,,,,,,,,,QF (Edgbaston)
Career,658,344,314,52.3%,711-687,50.9%,6303-6183,50.5%,67-59,53.2%,0,,,,,,,,,,,,
